年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2017/6/17,0,28.1,19.2,24
2017/6/18,0,30.8,19.9,25
2017/6/19,0,31.3,19.6,25
2017/6/20,31.5,28,19.8,22.4
2017/6/21,9,27.3,20.6,23.6
2017/6/22,1.5,24.9,20.1,22.6
2017/6/23,0,29,21.6,24.7
2017/6/24,36.5,25.1,21.7,23.4
2017/6/25,60,27.2,21.8,23.7
2017/6/26,0.5,27.6,22.4,24.1
2017/6/27,4.5,26.2,22.1,23.5
2017/6/28,11,29.6,21.1,24.6
2017/6/29,1.5,31.7,22.8,26.8
2017/6/30,24,30.2,23.8,26.4
2017/7/1,0,31.9,25.1,27.9
2017/7/2,0,33.5,25.1,28.7
2017/7/3,0,33.2,25.4,29
2017/7/4,50,28.1,23.8,26.2
2017/7/5,0,30.4,25.5,27.4
2017/7/6,139.5,26.4,21.4,23.5
2017/7/7,102,28.4,22.4,25
2017/7/8,3,31.2,24.5,27.4
2017/7/9,28.5,29,23.5,26.4
2017/7/10,0,30.2,25.4,27.8
2017/7/11,0,33.4,26.7,29
2017/7/12,23,29.1,23.7,26.6
2017/7/13,0,33.1,24.4,28.3
2017/7/14,0,33.8,24.8,28.7
2017/7/15,0,33.7,25.6,29
2017/7/16,0,34.1,25.5,29.4
2017/7/17,0,34.3,25.6,29.4
2017/7/18,7,32.7,24.2,28
2017/7/19,0.5,30.2,24,26.7
2017/7/20,1,33.2,25.1,28.8
2017/7/21,17,35.1,25.7,29.6
2017/7/22,37,34.9,24.5,29.1
2017/7/23,0,34.3,25.2,29
2017/7/24,0,31.5,26.4,29
2017/7/25,0,34.9,27.2,30.2
2017/7/26,0,35.5,27.3,30.6
2017/7/27,0,35.9,27.2,30.8
2017/7/28,0,35.7,27.8,30.7
2017/7/29,0,35.5,27.3,30.6
2017/7/30,0,36.3,26.8,31.1
2017/7/31,0,36.8,27.2,30.9
2017/8/1,0,37.4,26.7,31.4
2017/8/2,0,37.3,26.3,31.2
2017/8/3,0,35.2,26.4,30.6
2017/8/4,0,35.8,28.3,31.5
2017/8/5,0,34.9,28.8,31.2
2017/8/6,3,31.2,26.6,29.2
2017/8/7,1.5,35.6,24.7,30
2017/8/8,0,34.5,27.1,29.9
2017/8/9,21.5,30.3,24.8,28
2017/8/10,0,33.4,26.9,29.5
2017/8/11,6.5,34,26.1,29.5
2017/8/12,0,34.6,24,28.9
2017/8/13,0,33.4,24.7,28.7
2017/8/14,11,28.9,26,27.5
2017/8/15,39.5,28.4,24.9,26.5
2017/8/16,15,32.1,25.6,28.2
2017/8/17,0,33.8,25.2,28.8
2017/8/18,0,33.5,25.8,28.8
2017/8/19,0,34.3,24.5,28.6
2017/8/20,0,34.6,24,29.2
2017/8/21,6.5,30.9,24.7,27.2
2017/8/22,0,34.2,24.3,29.4
2017/8/23,0,34.5,26.2,30.1
2017/8/24,0,33.7,25.8,29.6
2017/8/25,0,33.4,27.5,29.6
2017/8/26,53.5,28.7,24.6,26.6
2017/8/27,0,33.4,23.8,28.3
2017/8/28,0,34,24.7,28.5
2017/8/29,0,33.9,22.4,28.3
2017/8/30,0,33.9,25.6,28.8
2017/8/31,0,33.2,22.8,27.4
2017/9/1,0,32,21.2,25.7
2017/9/2,0,31.1,20.1,25.1
2017/9/3,0,30.6,20.9,25.4
2017/9/4,1.5,25.8,20.9,23
2017/9/5,19,26.2,21.1,23.6
2017/9/6,0,31.1,23.7,27
2017/9/7,20,31.2,23.1,25.8
2017/9/8,0.5,31.9,21.3,25.7
2017/9/9,0,31.6,20.4,25.8
2017/9/10,0,32.6,22.2,27
2017/9/11,9.5,30.5,23.5,25.7
2017/9/12,51.5,29.6,23.8,25.9
2017/9/13,0,31.1,21.4,25.9
2017/9/14,12,26.1,21.3,23.3
2017/9/15,1,23.8,21.3,22.7
2017/9/16,13,25.8,20.2,23.5
2017/9/17,70.5,26.2,21.1,23.3
2017/9/18,0,29.6,21.1,24.3
2017/9/19,0,28,18.5,23.1
2017/9/20,0,25.8,20.8,22.7
2017/9/21,0,25.5,20.2,22.4
2017/9/22,2.5,26.2,20.4,22.9
2017/9/23,0,27.3,20.3,23
2017/9/24,0,24.1,17.8,20.4
2017/9/25,0,28.4,15.7,21.8
2017/9/26,0,30.8,19.6,24.9
2017/9/27,40,24.8,22.5,23.5
2017/9/28,0,27.3,17.8,23.5
2017/9/29,0,25.9,15.1,20.3
2017/9/30,0,29.4,16.2,21.4
2017/10/1,0,25.9,12.8,19.9
2017/10/2,35,23.4,19.4,21.3
2017/10/3,2,29.1,20.5,23.3
2017/10/4,0,26.9,17.9,21.7
2017/10/5,0,26.7,18,21.6
2017/10/6,1.5,25,19.6,21.9
2017/10/7,0,29.8,21.3,24.5
2017/10/8,0,30.6,19.7,24.6
2017/10/9,0,30.2,19.3,24.6
2017/10/10,0,29.6,20.1,24.5
2017/10/11,0,29.5,19,24
2017/10/12,0,28.4,21.9,24.7
2017/10/13,0,25.5,20.2,22
2017/10/14,7.5,23.8,16.5,20
2017/10/15,50.5,18.6,16.3,17.2
2017/10/16,21.5,20.8,16.7,18.6
2017/10/17,12,20.7,16.5,18.4
2017/10/18,13,20.7,16.9,18.3
2017/10/19,2,22.4,16.7,18.8
2017/10/20,2.5,22,17.2,19.3
2017/10/21,6,20.5,17.2,19
2017/10/22,14,20.4,16.7,19.1
2017/10/23,0,21.3,13.6,17.2
2017/10/24,0,22,11.8,16.2
2017/10/25,0,22.3,9.2,15.2
2017/10/26,0,23.4,8.8,15.8
2017/10/27,0,27,12.2,19.4
2017/10/28,17.5,21.1,17.9,19.5
2017/10/29,11,22.1,15.5,18.7
2017/10/30,0,20.5,10,15
2017/10/31,0,20.5,7.3,13.3
2017/11/1,0,22.6,8.6,15.3
2017/11/2,0,23.8,13.8,17.7
2017/11/3,0,22.1,12.8,17
2017/11/4,0,18.1,9.8,14.6
2017/11/5,0,19.8,6.3,12.7
2017/11/6,0,23.2,7.8,14.9
2017/11/7,3,22.1,10.7,16.3
2017/11/8,9.5,19.5,14.9,17.2
2017/11/9,0,22.4,11.5,15.9
2017/11/10,10,23.6,8.9,17.1
2017/11/11,0,18.9,8.6,14.7
2017/11/12,0,19.3,5.7,12.2
2017/11/13,13,18.5,8.1,13.9
2017/11/14,1,19.9,13.1,15.5
2017/11/15,0,16.7,9.5,12.6
2017/11/16,0,15.3,5.9,10
2017/11/17,1.5,11.6,4.2,8.3
2017/11/18,12.5,17.5,8.8,12
2017/11/19,0,10.7,4.1,7.3
2017/11/20,0,11.4,2.6,6.4
2017/11/21,0,14.2,0.4,7
2017/11/22,5.5,11.5,5.4,8.5
2017/11/23,0.5,12.4,7.1,9.4
2017/11/24,0,12.1,5.6,8.6
2017/11/25,0,11.6,4,7.6
2017/11/26,2,11.5,6.5,9.5
2017/11/27,0,17.8,5.3,11
2017/11/28,0,21,5.9,12.8
2017/11/29,0.5,15.6,12.6,14.3
2017/11/30,1.5,15.8,8,13.1
2017/12/1,0,11,3,7.2
2017/12/2,0,13.9,0.2,7.1
2017/12/3,0,17.2,7,10.6
2017/12/4,0,14.9,5.2,9.3
2017/12/5,0,9.2,0.2,5.4
2017/12/6,0,9.9,-0.8,3.9
2017/12/7,0,13.8,-0.4,6.4
2017/12/8,0.5,8.8,1.4,5.8
2017/12/9,0,10.1,-1.1,4.7
2017/12/10,5,11,3.4,7.8
2017/12/11,0,9.8,3.3,7.1
2017/12/12,0,6,2,3.4
2017/12/13,0,7.9,-1.3,2.6
2017/12/14,0,11,-2.4,4.6
2017/12/15,0,14,1.8,8.1
2017/12/16,0,9.1,3.8,7
2017/12/17,0,6.2,0.1,3.1
2017/12/18,0,7.6,-1.7,3.6
2017/12/19,0,11.8,2,6.3
2017/12/20,0,10.2,-1.3,4.5
2017/12/21,0,11.2,-0.9,4.7
2017/12/22,0,12.5,-0.7,5.2
2017/12/23,0,14.3,-0.1,6.5
2017/12/24,9.5,13.7,4.1,9
2017/12/25,0,10.3,2,7.1
2017/12/26,0,9.9,0.4,5.5
2017/12/27,0,8.3,-0.3,4.7
2017/12/28,0,8.5,-2.5,2.7
2017/12/29,0,10.2,0.5,5.4
2017/12/30,0,12.4,0.8,6.7
2017/12/31,1,10.4,1.8,6.9
2018/1/1,0,9.4,-1.2,3.2
2018/1/2,0,10.8,-2.6,3.8
2018/1/3,0,11.4,1.4,5.3
2018/1/4,0,8.5,0.5,5
2018/1/5,3.5,6.9,3.3,5.3
2018/1/6,0,10.8,2.8,6.7
2018/1/7,0.5,9.6,1,5.7
2018/1/8,26.5,14.7,7,10.4
2018/1/9,0,9.4,1.6,5.6
2018/1/10,9.5,6.5,0.5,3.3
2018/1/11,0,2.4,-1.4,0.2
2018/1/12,0,4,-2.7,0.1
2018/1/13,0,5.7,-4.8,0.5
2018/1/14,0,8.8,-0.7,2.9
2018/1/15,0,15.9,-0.5,6.3
2018/1/16,1,18.9,2.7,10.8
2018/1/17,27,15.6,7.7,12.6
2018/1/18,0,13.3,5,8.7
2018/1/19,0,13.7,4.1,8.1
2018/1/20,0,13.5,1.9,7.2
2018/1/21,0,13.9,0.6,6.8
2018/1/22,14,8.4,3.5,6
2018/1/23,0,9,1.2,4.1
2018/1/24,0,3.3,-1.8,0.8
2018/1/25,0,4.2,-3.8,0.2
2018/1/26,0,5.1,-3.3,0.4
2018/1/27,0,9,-5.2,1.7
2018/1/28,0,5.5,1.3,3.8
2018/1/29,0,5.5,1.7,3.1
2018/1/30,0,6.2,-1.3,2.1
2018/1/31,0,8.2,-3.6,2.5
2018/2/1,0.5,9.1,0.6,4.2
2018/2/2,0,10,-1.6,4.3
2018/2/3,0,9.1,0.8,4.2
2018/2/4,0,2.7,-0.8,0.7
2018/2/5,0,3.3,-2.9,-0.3
2018/2/6,0,2.3,-3.8,-0.5
2018/2/7,0,5.6,-3.7,0.7
2018/2/8,0,9.1,-4.7,1.7
2018/2/9,0,15.4,-2.7,6.3
2018/2/10,16,8.7,5.2,7.2
2018/2/11,0,5.6,0.4,3
2018/2/12,0,5.8,-1.4,2.1
2018/2/13,0,8,-1.2,2.7
2018/2/14,0,14.3,-2.2,6.8
2018/2/15,2.5,10.2,5.7,8.1
2018/2/16,0,8.1,3.5,5.9
2018/2/17,0,11.7,-0.3,5.5
2018/2/18,0,13.5,-1.7,6.2
2018/2/19,15.5,8.4,5.4,6.7
2018/2/20,0,15.4,2.2,9.1
2018/2/21,0.5,12.3,5.5,8.4
2018/2/22,0,11.4,2.7,7.2
2018/2/23,0,13.2,0.3,6.6
2018/2/24,0,16,0,8
2018/2/25,4.5,10.2,6.9,8.6
2018/2/26,0,15.7,3.5,9.4
2018/2/27,0,16.6,2.3,9.3
2018/2/28,12,17.9,5.1,11.7
2018/3/1,0.5,15,5.5,10.8
2018/3/2,0,14.9,1.2,7.5
2018/3/3,6.5,11.8,3,7.6
2018/3/4,1,24.1,5.2,15.2
2018/3/5,26,20.2,8.6,14.4
2018/3/6,0,18,7.6,11.4
2018/3/7,0,17.7,6.5,12
2018/3/8,22.5,16,8.5,11.9
2018/3/9,0,11.2,4.3,7.7
2018/3/10,0,14,0.8,7.6
2018/3/11,0,16.8,2.3,9.3
2018/3/12,0,17.4,3.6,10.6
2018/3/13,0,21.6,7,13.8
2018/3/14,0,23.6,8.7,16.1
2018/3/15,2,20.9,11.3,16.3
2018/3/16,29.5,14.8,6.8,11.8
2018/3/17,0,18.6,2.9,10.5
2018/3/18,0,21.2,4.8,13.9
2018/3/19,10,17,13.4,15.5
2018/3/20,14,15,8.9,11.6
2018/3/21,19,11.7,8.6,9.8
2018/3/22,0,11.2,5,8.2
2018/3/23,0,16.2,1.4,8.7
2018/3/24,0,17.4,4.2,10.7
2018/3/25,0,20.1,5.4,12.4
2018/3/26,0,20.9,7.7,13.9
2018/3/27,0,22.9,8.9,15.4
2018/3/28,0,23.8,8.2,15.9
2018/3/29,0,24.5,8.7,16.6
2018/3/30,0,26.3,11.3,18
2018/3/31,0,23.7,10.4,17.2
2018/4/1,0,24.1,12.8,18.5
2018/4/2,0,25.9,12.3,19
2018/4/3,0,26,13.7,19.7
2018/4/4,0,24.6,13.7,19.4
2018/4/5,0,23.4,15,18.8
2018/4/6,21.5,20,10.8,15.9
2018/4/7,0,10.9,7.1,9
2018/4/8,0,15.1,4.2,10
2018/4/9,0,20.4,8.5,14.9
2018/4/10,0,23.6,10.4,17.3
2018/4/11,0,24.5,16.1,19.8
2018/4/12,0,26.6,14.4,19.8
2018/4/13,0,27.8,10.2,19.6
2018/4/14,43,21.7,16.3,18.9
2018/4/15,0.5,19.2,11.3,14.8
2018/4/16,0,21.3,7.8,15
2018/4/17,6.5,15.5,12,13.8
2018/4/18,0,22.5,9.9,15.3
2018/4/19,0,23.6,9.1,16.2
2018/4/20,0,26.9,9.7,18.4
2018/4/21,0,27.5,11.6,19.6
2018/4/22,0,26.6,14.9,20.7
2018/4/23,0,25.2,17.4,21.3
2018/4/24,121.5,21.6,14.2,19.2
2018/4/25,0.5,18.2,10.7,14.9
2018/4/26,0,22.8,8.2,15.8
2018/4/27,0,23.1,14.3,18
2018/4/28,0,26.6,10,18.4
2018/4/29,0,25.4,12.1,19
2018/4/30,0,26.4,15.1,19.8
2018/5/1,2,27.7,14.4,19.7
2018/5/2,41.5,21,18.6,19.5
2018/5/3,0,21.2,13.9,17
2018/5/4,0,20.8,12.7,16.4
2018/5/5,0,24.8,8.3,17
2018/5/6,15.5,21.3,14.6,17.3
2018/5/7,39,23.1,18.2,21.1
2018/5/8,31.5,18.7,14.7,17.1
2018/5/9,0,22.8,12.6,17.1
2018/5/10,0,25.5,9.2,17.6
2018/5/11,0,26.7,11.3,19.1
2018/5/12,0,27.2,13.4,20.6
2018/5/13,21,23.2,18.4,20.1
2018/5/14,0,28.4,16.7,21.6
2018/5/15,0,31.4,16.4,23.8
2018/5/16,0,31.5,17.4,24.6
2018/5/17,0,29.7,22.5,25.7
2018/5/18,24,29,22.5,24.8
2018/5/19,0,27.1,18.1,21.6
2018/5/20,0,29.7,16.5,22.4
2018/5/21,2.5,23.3,17.3,20.4
2018/5/22,0,28.3,17.6,22.8
2018/5/23,3,23.8,19.6,21.1
2018/5/24,0,29.4,15.5,22.6
2018/5/25,0,28.3,19,23.1
2018/5/26,5,24.7,17.7,20.8
2018/5/27,0,30.1,15.1,23
2018/5/28,0.5,24.1,20.9,22.2
2018/5/29,0,29.2,19.9,24.2
2018/5/30,0,29.6,22.1,24.8
2018/5/31,5.5,22.7,18.6,21.2
2018/6/1,0,29.8,15.7,22.6
2018/6/2,0,30.2,15.7,23
2018/6/3,0,28.2,18.2,23.6
2018/6/4,0,30.3,18.9,24.7
2018/6/5,35,24.6,20.3,21.7
2018/6/6,1.5,24,20.3,22
2018/6/7,0,28.7,20.5,24.5
2018/6/8,33,29.2,22.8,24.8
2018/6/9,0,33,22.8,27.1
2018/6/10,6.5,27.9,23.7,25.1
2018/6/11,12,24.7,21.3,22.6
2018/6/12,0,25.9,18.7,21.9
2018/6/13,0,30.3,15.7,23.2
2018/6/14,4.5,25.2,19.3,22.3
2018/6/15,0.5,29.9,19,23.5
2018/6/16,0,30.8,17.8,24.8
2018/6/17,0,30.6,20.1,25.4
2018/6/18,0,28.9,22.7,25.3
2018/6/19,101,24.6,21.7,22.8
2018/6/20,103.5,24.5,22.4,23.5
2018/6/21,1.5,28.1,21,23.7
2018/6/22,0,32.4,18.8,25.5
2018/6/23,38.5,25.1,18.7,20.4
2018/6/24,0,28.5,19.2,23.3
2018/6/25,0,32.9,18.7,25.6
2018/6/26,11,30.1,21.7,25.8
2018/6/27,0,30.8,25.6,27.9
2018/6/28,2.5,30.9,25.2,27.8
2018/6/29,18,29.1,22.3,26.3
2018/6/30,4,32.4,23.9,26.6
2018/7/1,0.5,34.5,23.3,28.7
2018/7/2,2.5,31,24.4,27.5
2018/7/3,32,29.1,23.7,25.3
2018/7/4,0.5,31.5,24,27.5
2018/7/5,41.5,27.8,24.1,26
2018/7/6,133,25.8,24,24.7
2018/7/7,43.5,27.6,22.1,24.2
2018/7/8,0.5,29.5,22.5,25.4
2018/7/9,0,34.3,23.2,28.8
2018/7/10,0,35.3,24.8,30
2018/7/11,0,35.5,24.3,30
2018/7/12,0,35,26.5,29.6
2018/7/13,0,35.3,27.1,30.1
2018/7/14,0,35.8,25.9,30.4
2018/7/15,0,35.2,26,30.4
2018/7/16,0,35.8,26.8,30.4
2018/7/17,0,35.1,26,30
2018/7/18,0,34.8,26.3,30.2
2018/7/19,0,37.3,25.9,31.1
2018/7/20,0,36.9,26.5,31.1
2018/7/21,0,34.5,27.2,30.5
2018/7/22,2.5,35.6,25.6,29.8
2018/7/23,0,35.7,26.7,30.2
2018/7/24,0,35.6,28,30.5
2018/7/25,0,36.6,27.9,31.5
2018/7/26,1,36.9,27.8,30.2
2018/7/27,0,37,27,30.4
2018/7/28,0,36.1,27.2,30.7
2018/7/29,30.5,29,24.4,26.5
2018/7/30,2,31.5,24.6,27.9
2018/7/31,0,33.1,25.7,28.6
2018/8/1,0,35.4,27.2,30.5
2018/8/2,0,36,26.7,31
2018/8/3,0,35.9,26.1,30.9
2018/8/4,11.5,35.8,26.9,30.1
2018/8/5,0,35.6,26.6,30.1
2018/8/6,4.5,36.2,27.4,29.7
2018/8/7,0,36.1,25.4,30.5
2018/8/8,0,36.4,26.3,30.3
2018/8/9,0,36.9,23.7,29.8
2018/8/10,0,35.8,26.1,30.2
2018/8/11,0,36.3,25.6,30.9
2018/8/12,0,37,27.5,31.6
2018/8/13,0,38.1,26.5,31.9
2018/8/14,0,36.9,26.1,31.5
2018/8/15,12,33.7,24.6,28.9
2018/8/16,0,34.6,25.4,29.3
2018/8/17,0,34.9,25.7,28.9
2018/8/18,0,33.7,23.8,28.2
2018/8/19,0,35.2,23.8,29
2018/8/20,0,35.6,23.6,29
2018/8/21,0,35.6,26.6,30.5
2018/8/22,0,35.2,27.9,30.8
2018/8/23,0,36.2,27.1,30.4
2018/8/24,0,34.8,27.6,30.4
2018/8/25,0,37,27,31.2
2018/8/26,0,36.4,25.3,30.3
2018/8/27,0,35.1,26,29.7
2018/8/28,0,35.8,25.8,30.1
2018/8/29,0,35,26.7,30
2018/8/30,0.5,32.9,26.8,28.9
2018/8/31,7.5,32.3,24.6,27.9
2018/9/1,99.5,27.1,23.1,24.8
2018/9/2,2,33.6,22.7,27
2018/9/3,0,34.3,22.5,28.1
2018/9/4,0,30.6,24.9,27.3
2018/9/5,0,31.7,23.3,26.5
2018/9/6,0,33,22.6,27.4
2018/9/7,14,30.7,22.2,26.4
2018/9/8,30,22.5,19.9,21.1
2018/9/9,73,24.4,20.9,22.3
2018/9/10,0,29.5,20.9,24.3
2018/9/11,0,30.6,20.7,25.5
2018/9/12,0,28.3,23.5,25.4
2018/9/13,0,30.3,22.3,26.3
2018/9/14,0.5,29.8,24,26.7
2018/9/15,1.5,29.7,24.2,26
2018/9/16,0,31.6,23.3,26.8
2018/9/17,0,30.4,22.3,26.3
2018/9/18,0,31.3,23.3,26.7
2018/9/19,0,31.7,23.2,26.5
2018/9/20,146,26.3,22,23.8
2018/9/21,12,26.5,24.3,25.2
2018/9/22,1.5,30,21.9,25.8
2018/9/23,0,29,20.3,23.5
2018/9/24,6.5,21.9,18.8,20.5
2018/9/25,0,29.6,17.3,23.1
2018/9/26,0,25.5,18.8,22
2018/9/27,0,28.5,17.3,22.9
2018/9/28,0,29,18.8,23.2
2018/9/29,8.5,24.4,19.9,22
2018/9/30,31,22.6,19.2,20.7
2018/10/1,0,25.6,17,21
2018/10/2,0,23.7,13.5,18.5
2018/10/3,0,27.3,13.8,20.4
2018/10/4,21,24.1,18,21.3
2018/10/5,7.5,30.8,20.8,25.1
2018/10/6,1,29.3,22.6,25.5
2018/10/7,0,28.1,19.7,23.2
2018/10/8,0,28.5,17.6,22.4
2018/10/9,0,28,16.3,22.1
2018/10/10,1.5,25.4,18.3,21.6
2018/10/11,3,18.4,13.6,16.4
2018/10/12,0,21.2,10.7,15.4
2018/10/13,0,24.4,10.8,17.2
2018/10/14,0,25.2,11.9,18.7
2018/10/15,0,24.7,15.8,19.6
2018/10/16,0,23.9,14.2,18.3
2018/10/17,0,24.3,14,18.4
2018/10/18,0,24,12.3,17.8
2018/10/19,0,21.1,13.8,17.1
2018/10/20,0,23.7,11.8,17.4
2018/10/21,0,23.6,10.2,16.5
2018/10/22,0,24.1,10.7,17.2
2018/10/23,8,21.1,15.5,17.3
2018/10/24,0,23.9,13.6,17.6
2018/10/25,0,24.3,10.1,16.5
2018/10/26,10.5,22.7,10.5,16.2
2018/10/27,0,19.7,12.2,16.4
2018/10/28,0,19.5,11.2,14.7
2018/10/29,0,22.8,11.7,16.8
2018/10/30,0,20.1,10,14.6
2018/10/31,0,16.6,10.1,13
2018/11/1,0,19.5,9,13.3
2018/11/2,0,20.7,7.1,13.3
2018/11/3,0,22,8,14.6
2018/11/4,0,22.1,10.3,15.8
2018/11/5,0,22.4,10,15.5
2018/11/6,0,24.3,10,16.7
2018/11/7,0,23.8,10.5,17.2
2018/11/8,0,24.5,15.5,20.2
2018/11/9,10.5,21.3,13.9,17.7
2018/11/10,0,22.3,9.1,15
2018/11/11,0,21.7,7.2,14.2
2018/11/12,5,14.2,11.5,13.2
2018/11/13,0,21.2,11.7,15.9
2018/11/14,0,18.6,8,13.3
2018/11/15,0,19.3,6.6,12.9
2018/11/16,11,15.5,6.9,11
2018/11/17,0,19.9,9,14
2018/11/18,4,17.5,7.4,12.3
2018/11/19,6,16.9,9,12.5
2018/11/20,0,16.8,5.8,10.8
2018/11/21,3.5,16.9,5.3,10.8
2018/11/22,9,16.2,5.7,11.3
2018/11/23,0,13.3,2.3,7.2
2018/11/24,0,16,0.7,8.2
2018/11/25,0,19.7,6.4,12.4
2018/11/26,0,17,8.5,12.6
2018/11/27,6,15.1,11.8,13.4
2018/11/28,3,15.6,10.5,13.9
2018/11/29,0,18.6,7.2,12.2
2018/11/30,0,17.9,5.3,11.1
2018/12/1,0,19.2,8.4,13.6
2018/12/2,0.5,19,11.1,14.6
2018/12/3,19.5,17.4,14.7,16
2018/12/4,2,24,14.5,18.6
2018/12/5,0,20,12.8,16.3
2018/12/6,1.5,14.8,12.3,13.4
2018/12/7,2.5,13,4.8,9.2
2018/12/8,0,7.5,2.6,4.8
2018/12/9,0,7.8,2.1,4.3
2018/12/10,0,10.7,2.5,6.6
2018/12/11,14.5,11.5,6,9.4
2018/12/12,0,12.3,3.6,9.2
2018/12/13,0,9.8,0.6,5.4
2018/12/14,0,10.8,2.5,6.2
2018/12/15,0,13.1,-1,5.7
2018/12/16,11,10.1,2.8,6.5
2018/12/17,0,12.5,7.3,9.8
2018/12/18,0,12.8,4.3,8.9
2018/12/19,0,14.4,1.9,8.6
2018/12/20,6,14.9,8.4,11.1
2018/12/21,2.5,16,10.2,12.8
2018/12/22,0,19,12.5,14.9
2018/12/23,2.5,14.5,8.3,12.3
2018/12/24,0,12.8,3.7,7.8
2018/12/25,0,14.7,0.2,6.9
2018/12/26,3.5,10.8,6.2,8.3
2018/12/27,0,12.1,2.7,7.5
2018/12/28,0,4.7,-1.6,1.8
2018/12/29,0,7.1,-3.4,1.4
2018/12/30,0,7,-2.2,2.5
2018/12/31,0,12.4,2.3,6.1
