年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2009/1/1,0,2.9,-3.6,-1.2
2009/1/2,1,2.7,-3.1,-0.8
2009/1/3,0,4.2,-1.7,0.8
2009/1/4,0,6.1,-4.5,0.5
2009/1/5,0,5.4,-2.3,1.2
2009/1/6,0,5.1,-0.2,1.3
2009/1/7,0,5.8,-3.3,0.7
2009/1/8,0,6.4,-5.3,0
2009/1/9,0.5,4.4,-1.5,2.1
2009/1/10,2,2.3,-4,-0.7
2009/1/11,0,2.1,-4.7,-1.6
2009/1/12,0,4.9,-4.3,-0.1
2009/1/13,9.5,-0.3,-2.6,-1.6
2009/1/14,0.5,4.4,-4.9,-0.2
2009/1/15,0,0.5,-7.2,-3.3
2009/1/16,0,2.6,-8.9,-3.4
2009/1/17,0,4.1,-3.7,-0.7
2009/1/18,0.5,7.2,-6.5,0.5
2009/1/19,1,7.8,-0.9,3.1
2009/1/20,0,2.2,-3.5,-0.4
2009/1/21,4,6.5,-2.9,1.1
2009/1/22,0.5,7.2,0.6,4
2009/1/23,3.5,11.3,1.4,6
2009/1/24,2,2,-4.1,-0.7
2009/1/25,0,6.9,-4.9,-0.1
2009/1/26,0,7.4,-6,0.4
2009/1/27,0,6.4,-2.7,0.6
2009/1/28,0,9.6,-4.4,2.5
2009/1/29,0,11,-2.8,4
2009/1/30,2.5,12.1,3.4,7.4
2009/1/31,27.5,8.4,1.4,5.1
2009/2/1,1.5,3.6,-1.1,1
2009/2/2,0,5.5,-2.2,0.8
2009/2/3,0,4.6,-3.1,0.7
2009/2/4,0,7.6,-1.4,2
2009/2/5,0,9.1,-3.4,1.6
2009/2/6,0.5,3.3,0,1.2
2009/2/7,0,9.5,-2.9,2.4
2009/2/8,0.5,6.9,-1.7,1.9
2009/2/9,0,5.6,-4.8,0.8
2009/2/10,0,8,-2.7,2.2
2009/2/11,9,9.9,-2.6,2.3
2009/2/12,0,8.4,-0.4,3
2009/2/13,3,15.4,-0.9,7.6
2009/2/14,6.5,14.4,3.4,9
2009/2/15,0,14.9,1.1,6.8
2009/2/16,0,5.6,-4.1,1.1
2009/2/17,0,2.8,-6.2,-2.4
2009/2/18,0.5,4.2,-6.7,-1.3
2009/2/19,0,2.8,-4.2,-0.8
2009/2/20,12,7.8,-0.9,3.2
2009/2/21,0.5,2.6,-3.5,-1.1
2009/2/22,0,9.6,-6.1,1.7
2009/2/23,14,4.9,0.1,1.6
2009/2/24,0,6.6,-1.1,3
2009/2/25,4,6.4,-0.1,3.3
2009/2/26,0,6.8,0.6,2.8
2009/2/27,0.5,5.5,0.7,2.5
2009/2/28,0,9.6,-1.3,3.9
2009/3/1,0,12,1.4,4.6
2009/3/2,0.5,2.6,-3.6,-0.7
2009/3/3,0.5,5.5,-4.1,-0.3
2009/3/4,0,5.2,0.2,2.1
2009/3/5,0,10.4,-1.5,4.6
2009/3/6,13.5,8.3,5.3,6.4
2009/3/7,0,7.4,1,3.6
2009/3/8,0,9.9,-1.3,3.8
2009/3/9,0,11.9,-0.8,5.7
2009/3/10,0,11.7,-0.8,4.7
2009/3/11,0,8.1,-3,1.1
2009/3/12,0,5.7,-1.7,1.9
2009/3/13,1,11.8,0.2,6.3
2009/3/14,16,11.5,0,5.4
2009/3/15,0,10.3,-1.8,3.6
2009/3/16,0,13.6,-1.5,5.5
2009/3/17,14,13,1.2,6.4
2009/3/18,0,23.8,0.2,11
2009/3/19,0,23.3,3.8,13.2
2009/3/20,9.5,12.6,0,6.3
2009/3/21,0,14.9,-1.4,6.8
2009/3/22,14,19.5,5.8,12.5
2009/3/23,0,10.8,0.1,5
2009/3/24,0,14.8,-1.4,4.5
2009/3/25,1.5,8.9,0,3.3
2009/3/26,1,7.4,-2.5,1.1
2009/3/27,3.5,4.3,-1.5,0.6
2009/3/28,0,6,-1.5,1.4
2009/3/29,0,6.1,-1.4,1.6
2009/3/30,0,9.6,-0.2,3.5
2009/3/31,0,11.5,0.5,5.3
2009/4/1,12,12.8,0.8,3.8
2009/4/2,1,7.5,0.2,3.2
2009/4/3,0,14.4,-1.8,6.2
2009/4/4,2,13.8,1.7,7
2009/4/5,0,15.4,4.6,9.1
2009/4/6,0,17.4,0.8,8.3
2009/4/7,0,18.2,2,9.5
2009/4/8,0,19.8,3.3,11
2009/4/9,0,22.7,3,12.6
2009/4/10,0,25.3,5.5,15.1
2009/4/11,0,24.5,5.8,15
2009/4/12,0,24.7,10.1,16.4
2009/4/13,0,23.9,10.2,16.5
2009/4/14,20.5,14.8,11,13
2009/4/15,1,16.9,8.5,12
2009/4/16,0,13.9,7.8,9.9
2009/4/17,6,12.7,6.8,9
2009/4/18,0,23.2,6.5,14
2009/4/19,0,23.3,6.8,14.2
2009/4/20,0,24.9,9.8,16
2009/4/21,13.5,22.2,12.9,16
2009/4/22,4,19.2,9.4,13.9
2009/4/23,0,12.4,5.4,8.1
2009/4/24,0,16.1,4.5,10.4
2009/4/25,20.5,12.3,8.5,10.4
2009/4/26,1,16.5,5,10
2009/4/27,0,14,3.1,7.7
2009/4/28,0,15.3,1,8.1
2009/4/29,0,18.3,1.7,10.1
2009/4/30,0,22.1,2.8,12.2
2009/5/1,0,23.8,5.4,14.2
2009/5/2,0,26.5,7.5,15.4
2009/5/3,0,21.8,9.9,15.5
2009/5/4,0,22.4,12.1,16.5
2009/5/5,0,21.6,11.3,16.2
2009/5/6,16,14.9,11.9,13
2009/5/7,3.5,17,12.4,14.5
2009/5/8,0,21,11.1,15.4
2009/5/9,0,28.5,9.6,18.6
2009/5/10,0,29.9,14.2,20.6
2009/5/11,0,27.8,13.2,19.2
2009/5/12,0,22,14.3,16.9
2009/5/13,1,17.1,6,13.1
2009/5/14,0,19.4,4.4,11.2
2009/5/15,0,17.5,7.1,11.5
2009/5/16,0,18.6,8.9,13.6
2009/5/17,8,19.7,13.2,16.2
2009/5/18,0.5,24.3,13.4,18.4
2009/5/19,0,26.6,10.2,18.2
2009/5/20,0,28.7,10,19.2
2009/5/21,0,30.9,12.5,22
2009/5/22,0,26.9,16.7,21.5
2009/5/23,0,21.8,13.8,17.5
2009/5/24,3,19.1,12.4,14.6
2009/5/25,0,21.8,11.3,16
2009/5/26,0,27,8.7,18.4
2009/5/27,0,26.9,14.3,19.5
2009/5/28,0,19.5,14.6,17.4
2009/5/29,4.5,23,13.2,18.1
2009/5/30,4,25.5,16.3,19.4
2009/5/31,11,19,11.9,15.7
2009/6/1,0,21.3,11.2,15.4
2009/6/2,0,29,8.4,19.1
2009/6/3,0,24.1,16.7,20.2
2009/6/4,2,26.3,14.2,18.8
2009/6/5,0,20.6,15.6,18.4
2009/6/6,0,24.1,16.8,19.5
2009/6/7,0,24,14.1,18.8
2009/6/8,0,25.2,14.5,18.9
2009/6/9,0,26,14.8,20
2009/6/10,0.5,25,16.7,20.3
2009/6/11,5.5,24.6,14.2,18.6
2009/6/12,0,29.6,11.4,19.5
2009/6/13,0,25.3,13.9,18.7
2009/6/14,0,22.9,14.9,17.6
2009/6/15,0,24.8,14.6,18.1
2009/6/16,19.5,26.6,13.5,18
2009/6/17,0,23.2,14.5,18.2
2009/6/18,0,23.1,15.7,18.3
2009/6/19,0,29.5,14.2,21.6
2009/6/20,0,30.8,20,24.2
2009/6/21,7,28.1,19,22.7
2009/6/22,51.5,25.9,20.8,22.8
2009/6/23,2.5,29.4,18.8,23.1
2009/6/24,0,26.9,18.1,21.4
2009/6/25,0,30.3,15,22.3
2009/6/26,0,31.9,18,24.6
2009/6/27,0,32.4,17.6,24.6
2009/6/28,0,30.5,19.5,24.3
2009/6/29,1.5,30.1,19.1,23.6
2009/6/30,2.5,27.6,19.7,22.8
2009/7/1,8.5,21.8,17.4,19.9
2009/7/2,9,21.9,17.7,19.8
2009/7/3,1,28.2,17.3,21.2
2009/7/4,3,26.2,18.1,20.9
2009/7/5,10,29.6,18.4,22.1
2009/7/6,2,27,18.5,22.5
2009/7/7,1.5,30.7,20.4,24.6
2009/7/8,9,27.9,20.7,24.1
2009/7/9,17,24.1,20.8,22.4
2009/7/10,1.5,27.6,17.6,22
2009/7/11,0,27.1,16.6,21.6
2009/7/12,0,28.5,18.6,22.4
2009/7/13,0,31.1,19.7,24.3
2009/7/14,0,29.7,19.1,24.2
2009/7/15,0,35.5,22,28.2
2009/7/16,0,30.3,19.2,23.9
2009/7/17,27,28,18.9,22.4
2009/7/18,7.5,25.4,20.9,22.8
2009/7/19,0,30.9,20.6,24.3
2009/7/20,0,29.8,20.1,24.1
2009/7/21,4,24.3,20.9,22.3
2009/7/22,5.5,27,19.2,22.7
2009/7/23,0,30.1,21,24.7
2009/7/24,13.5,31.1,21.8,25.8
2009/7/25,4,32.4,21.6,25.1
2009/7/26,0,30.1,21.6,24.5
2009/7/27,6.5,26.4,21.6,23.6
2009/7/28,12,29.1,20.5,24.2
2009/7/29,14,30.5,19.7,24.3
2009/7/30,0,28.6,21.7,24.5
2009/7/31,8,31,21.2,24.5
2009/8/1,4,30.1,21.1,24.1
2009/8/2,1,27,21.1,23.4
2009/8/3,2.5,31,20.6,24.5
2009/8/4,0,32,21,25.6
2009/8/5,0,31.3,23,25.9
2009/8/6,19.5,32.8,22.9,25.9
2009/8/7,31,28.6,21.8,24.1
2009/8/8,4,30.6,21.9,25.3
2009/8/9,0.5,28,23,25.1
2009/8/10,19,27.1,22,24.1
2009/8/11,0,31.2,23,25.3
2009/8/12,0,33.5,21.5,26.9
2009/8/13,13.5,33,22.2,26.8
2009/8/14,0,26.6,20.2,23.3
2009/8/15,0,31.7,18.6,24.5
2009/8/16,0,33,21,26
2009/8/17,0,31.8,18.8,25.1
2009/8/18,0,31.7,20.3,25.7
2009/8/19,0,30.9,20.4,25.4
2009/8/20,0,32.5,22.8,26.9
2009/8/21,0,31.6,22.3,25.2
2009/8/22,1,29.6,20.7,24.3
2009/8/23,0,29,18.2,22.5
2009/8/24,0,24.8,17.3,20
2009/8/25,0,26.2,15.8,20.2
2009/8/26,0,29.3,17.6,22.8
2009/8/27,0,30.3,20.3,24.7
2009/8/28,0,30.1,22.3,25.3
2009/8/29,2.5,27.2,20.2,22.8
2009/8/30,0,26,19.2,21.5
2009/8/31,2.5,23.8,19.2,20.9
2009/9/1,0,26.8,19.5,22.3
2009/9/2,0,28.3,20,23
2009/9/3,0,27.8,20,23.1
2009/9/4,6.5,28.5,18.5,21.9
2009/9/5,0,28.8,17.7,21.8
2009/9/6,0,30.7,19.4,23.4
2009/9/7,0,31.3,19.5,23.6
2009/9/8,0,25.4,18.1,21
2009/9/9,0,23,13.1,18.2
2009/9/10,0,25.2,10.9,17.6
2009/9/11,0,26.3,13.9,19
2009/9/12,11.5,19.9,15.4,17.5
2009/9/13,0,25.3,15,18.8
2009/9/14,0,26.4,13.9,19.2
2009/9/15,0.5,21.8,16.1,19
2009/9/16,0,24.3,13.2,18.3
2009/9/17,0,25.6,10.2,17.7
2009/9/18,0,25.5,16.2,20.2
2009/9/19,0,24.1,15.9,18.7
2009/9/20,0,23.7,13.2,17.4
2009/9/21,0,27.7,10.9,18.8
2009/9/22,0,24.3,16.7,20
2009/9/23,0.5,24.3,17.6,20
2009/9/24,0,28.7,14.3,20.9
2009/9/25,0.5,29.2,18.5,22
2009/9/26,0,25.4,16.3,20.6
2009/9/27,0,27.6,15.8,20.8
2009/9/28,0,24.1,18.9,21
2009/9/29,11,21.2,17.5,18.7
2009/9/30,2.5,18.3,16.3,17.4
2009/10/1,0,25.6,16.2,20.1
2009/10/2,6,21,17.5,18.8
2009/10/3,11.5,21.9,14,17.8
2009/10/4,0,24.5,12.3,16.9
2009/10/5,0,20.3,12.1,16.4
2009/10/6,1,19,14.4,16.8
2009/10/7,14,17.1,13.5,15.5
2009/10/8,45.5,17.5,11.3,13.6
2009/10/9,0,16.7,9.8,13.1
2009/10/10,0.5,17.3,8.8,11.7
2009/10/11,0,17,7.7,11.4
2009/10/12,0,19.5,6.4,12.2
2009/10/13,0,19.8,7.8,13.1
2009/10/14,0,19.8,8.9,13.2
2009/10/15,0,20,7.2,12.5
2009/10/16,0,20.6,7.4,12.9
2009/10/17,2.5,21.3,8.9,13.9
2009/10/18,0,18.9,9.8,13.3
2009/10/19,0,22.3,7.5,13.9
2009/10/20,0,20.7,9,14.6
2009/10/21,0,20,6,12
2009/10/22,0,17.6,6.2,10.9
2009/10/23,0,20.3,9.3,13.1
2009/10/24,0,14.6,9.3,12.2
2009/10/25,0,16.9,12.4,14.1
2009/10/26,33,13.5,10.1,11.5
2009/10/27,3.5,17.3,9,12.5
2009/10/28,0,18.1,6.7,11.5
2009/10/29,0,18.6,6.8,12
2009/10/30,0,21.7,7.7,13.5
2009/10/31,0,22.4,8.3,14.8
2009/11/1,6.5,22.5,9.3,13.1
2009/11/2,8,13.2,1.2,6.9
2009/11/3,0,8.1,0.2,3.4
2009/11/4,0,13.2,-1.3,5.4
2009/11/5,0,14.5,1.8,7.8
2009/11/6,0,17.7,2.3,9.5
2009/11/7,0,18.9,4.3,11
2009/11/8,0,16.7,5.4,10.3
2009/11/9,0,16.6,5.5,11.1
2009/11/10,4.5,18.9,6.4,12.7
2009/11/11,38,13.9,10,12
2009/11/12,0,11.1,7.1,9
2009/11/13,0,13.4,7.9,10.6
2009/11/14,18.5,17.2,8.6,12.6
2009/11/15,0,16.7,4.7,9.8
2009/11/16,0,11.6,2.1,6.5
2009/11/17,5.5,5.3,3.5,4.8
2009/11/18,0.5,6.4,2.1,4.3
2009/11/19,0,9.8,-0.1,4.1
2009/11/20,0,8.7,2,5
2009/11/21,0,10.6,0.5,4.3
2009/11/22,0.5,8.9,0.2,4.9
2009/11/23,0,14,3.9,7.7
2009/11/24,0,13.6,1.7,8.8
2009/11/25,3.5,13.9,7.1,9.8
2009/11/26,0,15,5.3,9.1
2009/11/27,0,15.1,2.7,8.4
2009/11/28,0,9.4,2.7,7.1
2009/11/29,3.5,8.4,2.6,5.7
2009/11/30,0,8.8,4.2,6.4
2009/12/1,0,11.5,2.5,5.8
2009/12/2,0,12.1,-0.3,5.2
2009/12/3,3.5,6.4,1.9,4.8
2009/12/4,10.5,8.3,3.3,5.8
2009/12/5,4,9.3,2.2,6.7
2009/12/6,0,10.7,1.4,4.2
2009/12/7,0,7.8,-1,2.3
2009/12/8,0,8.5,-2.7,2.3
2009/12/9,0,6.6,-1.4,3
2009/12/10,0,11.7,1.5,7
2009/12/11,12,8.6,5,6.5
2009/12/12,0,13.9,4.6,8.5
2009/12/13,0,6.8,2.5,4.6
2009/12/14,0.5,8.2,-0.7,2.5
2009/12/15,0.5,7.7,-1.3,2.7
2009/12/16,0,7.4,-0.6,1.9
2009/12/17,1.5,3.6,-1.1,1.2
2009/12/18,16.5,1.8,-2.5,-1.4
2009/12/19,4.5,0.3,-3.6,-2
2009/12/20,0,2.1,-3.8,-0.6
2009/12/21,1.5,1.4,-5.8,-1.9
2009/12/22,0,3.2,-8.2,-2.7
2009/12/23,0,5.5,-6.2,-0.3
2009/12/24,0.5,6.4,0.3,3
2009/12/25,0,7.4,-1.8,2.5
2009/12/26,0,11.4,0,4.7
2009/12/27,0,6.7,0.1,3.1
2009/12/28,0,7.7,-1.5,3.2
2009/12/29,0,5.2,-1.9,0.9
2009/12/30,0,10.1,-3,3
2009/12/31,6.5,3.7,-3.8,-0.6
2010/1/1,6,-1.3,-3.8,-2.6
2010/1/2,0.5,3.8,-3.9,-0.1
2010/1/3,8,0.8,-2.2,-0.6
2010/1/4,0,3.8,-5.5,-1
2010/1/5,1.5,4.9,-1.3,1.5
2010/1/6,0.5,1.3,-2.7,-0.9
2010/1/7,1,4.1,-4,-0.1
2010/1/8,1,4.7,-2.2,0.8
2010/1/9,0,5.1,-4.2,-0.4
2010/1/10,0.5,2.4,-3.1,-0.8
2010/1/11,0,5.1,-4.1,-0.2
2010/1/12,0,1.4,-2.5,-0.4
2010/1/13,2,0.4,-4.1,-1.5
2010/1/14,0,-1.4,-4.3,-3.1
2010/1/15,1.5,-0.9,-4.7,-2.8
2010/1/16,1,-0.7,-7.1,-3.3
2010/1/17,0,2.1,-9.7,-3.9
2010/1/18,0,4.1,-7.3,-1.6
2010/1/19,0,7.7,-4,1.1
2010/1/20,0,10.1,-3.3,3
2010/1/21,5.5,5.3,-0.9,2.1
2010/1/22,0.5,3.6,-2.8,0.4
2010/1/23,0,4.6,-2.5,0.7
2010/1/24,0,6.9,-3,0.9
2010/1/25,1,7.9,-4.3,1.1
2010/1/26,0,2.9,-3.8,-0.5
2010/1/27,0,5.5,-7,-1.1
2010/1/28,4,9.4,-1.4,3.7
2010/1/29,2,4.8,-2.1,1.2
2010/1/30,0,8.6,-4.2,1.3
2010/1/31,0,8.4,-2.8,2.3
2010/2/1,3,4.5,-1.1,1.6
2010/2/2,0,6.2,-4.4,0.6
2010/2/3,0.5,0.2,-4.8,-2.6
2010/2/4,0,2.2,-5.1,-2.5
2010/2/5,1,4.9,-4.5,-1.8
2010/2/6,16.5,-2.4,-4.9,-3.8
2010/2/7,4,2.2,-4.4,-1.6
2010/2/8,5,3.7,-7.7,-1.2
2010/2/9,10,7.8,0.2,3.5
2010/2/10,6,4,-0.1,1.6
2010/2/11,14,1.6,-1.7,0
2010/2/12,0,1.5,-2.3,-0.6
2010/2/13,0,2.7,-2.8,-0.8
2010/2/14,0,4.9,-5.1,0.1
2010/2/15,0.5,2.6,-0.1,1.1
2010/2/16,0,2.5,-2.4,0.3
2010/2/17,0,1.6,-3.3,-1.1
2010/2/18,0,7.1,-2.2,1
2010/2/19,0,5.6,-4.5,0.4
2010/2/20,0,7.7,-2,1.1
2010/2/21,0,6.4,-1.9,1.3
2010/2/22,0,13.7,-3.3,4.3
2010/2/23,0,13.3,-0.5,5.2
2010/2/24,0,16.9,-0.7,6.9
2010/2/25,0,20.6,1,11.2
2010/2/26,13.5,16.1,8.5,11.6
2010/2/27,5,8.6,3.6,6
2010/2/28,10,7.7,0.4,3.7
2010/3/1,2,9.8,1.3,4.5
2010/3/2,3,9.7,1.9,4.6
2010/3/3,0,9.4,0.2,4.4
2010/3/4,2.5,8.4,-0.4,4.3
2010/3/5,1.5,15.3,3.3,8.5
2010/3/6,1.5,8.2,4.6,6.3
2010/3/7,7.5,4.9,-0.3,0.9
2010/3/8,0,4,-0.1,1
2010/3/9,8,2.2,-1.1,0.2
2010/3/10,0.5,7,1.2,2.9
2010/3/11,0,6,-1.1,1.7
2010/3/12,0,15.2,-3.2,6.3
2010/3/13,1.5,11.8,0.6,4.2
2010/3/14,0,10.9,0.7,4.5
2010/3/15,3.5,16.9,1.4,10.8
2010/3/16,5,12.7,0.6,7.3
2010/3/17,0,7.4,-0.6,2.7
2010/3/18,0.5,10.3,-0.3,3
2010/3/19,0,12.1,0.2,4.8
2010/3/20,0,23.9,0.9,12.5
2010/3/21,12.5,18.7,0,7.6
2010/3/22,0,8.3,-1.8,3.4
2010/3/23,0,10.2,2.9,6
2010/3/24,8.5,6.3,2.8,4.6
2010/3/25,10,4.8,0.9,2.9
2010/3/26,0,5,-0.9,1.4
2010/3/27,0,11.3,-2.4,2.5
2010/3/28,3,9.1,-1.4,2
2010/3/29,3,3.1,-4,-0.6
2010/3/30,0.5,5.1,-5,-0.2
2010/3/31,0,14.1,-2.3,4.6
2010/4/1,0,18.1,2.3,11.2
2010/4/2,12.5,18,3.9,8.6
2010/4/3,0,12.9,0.2,4.8
2010/4/4,0,17.3,-2,7.3
2010/4/5,0,13.1,3.7,8.3
2010/4/6,0,19.3,3.8,11.7
2010/4/7,2,11.1,1.6,4.9
2010/4/8,0,12,-0.3,5.5
2010/4/9,0,17.5,3.9,9.8
2010/4/10,0,23.3,6.5,14.4
2010/4/11,3.5,14.5,8.5,10.9
2010/4/12,14.5,9.9,5.9,8.2
2010/4/13,0.5,21.8,5.8,11.6
2010/4/14,0,11,2.6,5.6
2010/4/15,1,5.5,1,3.1
2010/4/16,4.5,8.2,1,3.5
2010/4/17,11.5,10.9,0,4.3
2010/4/18,0,14.2,-0.1,7.1
2010/4/19,0,20.7,3.9,11.2
2010/4/20,0,18.3,8.3,13.6
2010/4/21,0,14.3,6.6,10
2010/4/22,14,9,5.2,7.1
2010/4/23,0,7.9,3.5,6.2
2010/4/24,0,11.2,1.7,6.2
2010/4/25,0,15.7,-1.1,7.5
2010/4/26,0,18.8,1.3,10.5
2010/4/27,6.5,13,8.2,9.7
2010/4/28,1,19.9,8.7,12.5
2010/4/29,3,16.5,5.8,11.2
2010/4/30,0,16.4,4.2,9.5
2010/5/1,0,17.5,4.3,10.7
2010/5/2,0,20.9,4,12.6
2010/5/3,0,26.9,6.5,16.5
2010/5/4,0,28.7,10.2,19
2010/5/5,0,30.2,13.1,20.9
2010/5/6,0,31.7,16.7,24.3
2010/5/7,6.5,21.6,11,17.5
2010/5/8,0,23.4,7.5,15
2010/5/9,0,20.6,8,13.8
2010/5/10,0,23.5,7.7,15.8
2010/5/11,11.5,17.3,12.2,14.5
2010/5/12,0.5,15.7,6.6,10.7
2010/5/13,0,11.6,5.3,8.2
2010/5/14,0,12,4.8,7.9
2010/5/15,0,19.5,2.9,10.9
2010/5/16,0,23.3,8.8,15.3
2010/5/17,0,27.2,8.9,17.4
2010/5/18,0,29.4,10.7,19.8
2010/5/19,0.5,22,16.8,18.9
2010/5/20,2,24.4,16.3,19.6
2010/5/21,0,28,12.3,19.5
2010/5/22,0,28.3,12.6,20.7
2010/5/23,15.5,21.5,13.7,16.2
2010/5/24,12,20.5,13.8,16.6
2010/5/25,5,27,13.2,18.1
2010/5/26,6.5,19.4,12.2,14.6
2010/5/27,0,14.2,9.3,11.7
2010/5/28,0,15.6,8,10.8
2010/5/29,0,17.6,8.7,12.3
2010/5/30,0,20.1,10.9,14.5
2010/5/31,0,21.8,11.8,15.8
2010/6/1,0,23.8,10.4,17.2
2010/6/2,0,25.8,11.4,17.6
2010/6/3,0,26.2,11.7,17.6
2010/6/4,0.5,25.1,11.1,16.8
2010/6/5,0.5,23.7,12.5,16.6
2010/6/6,0,27.7,10.2,18.6
2010/6/7,0,27.9,12.5,20
2010/6/8,0,25.1,15.8,19.9
2010/6/9,1,27.4,14.4,19
2010/6/10,0,28.6,14.7,20.3
2010/6/11,0,29.8,14.8,21.8
2010/6/12,0,31.6,17.9,24.3
2010/6/13,1,28.6,18.5,23.7
2010/6/14,2,22,15.9,18.6
2010/6/15,17,30.4,14.9,21.7
2010/6/16,17.5,24.4,17.5,20.7
2010/6/17,0,30.7,16.6,22.8
2010/6/18,8,26.3,18.3,21
2010/6/19,11.5,27.9,18,21.9
2010/6/20,0,29.8,19.7,24
2010/6/21,0,28.2,19.9,23.6
2010/6/22,0,31,19.7,23.9
2010/6/23,10.5,23.6,17,20.1
2010/6/24,0,27.1,13.9,20.1
2010/6/25,0,29.7,14.9,22.2
2010/6/26,1.5,25.6,19.1,22.6
2010/6/27,11,27.9,20.8,23.6
2010/6/28,2.5,29.4,21.9,24.4
2010/6/29,11,28.9,20.8,23.3
2010/6/30,0.5,28.8,20.8,23.5
2010/7/1,7,31.8,19.9,24.2
2010/7/2,35.5,29.9,19.7,23
2010/7/3,6,28.5,20.4,23
2010/7/4,2.5,25.9,21.2,22.9
2010/7/5,0,29.6,21.1,23.7
2010/7/6,5.5,29.5,21.1,23.7
2010/7/7,7.5,29.8,19.9,23.5
2010/7/8,0,30.8,17.6,23.7
2010/7/9,4,28.9,20,23.5
2010/7/10,0,29.1,19.5,23.3
2010/7/11,8,25,19.7,22.5
2010/7/12,15.5,26.5,18.7,22.3
2010/7/13,14.5,21.4,18.8,20.2
2010/7/14,2,28,19.7,23.4
2010/7/15,22.5,28.2,20.3,23.2
2010/7/16,23,31.9,20.3,23.9
2010/7/17,4.5,33.3,19.9,24.8
2010/7/18,0,33.8,20.6,26.4
2010/7/19,0,33.2,21,26.8
2010/7/20,0,33.3,23.2,27.3
2010/7/21,0,33.6,22,27.9
2010/7/22,0,33,24.1,27.8
2010/7/23,0,33.9,22.6,27.3
2010/7/24,0,33.7,23.7,27.5
2010/7/25,0,32.7,23,26.4
2010/7/26,0,33.9,22.1,27
2010/7/27,0,34.4,21.4,26.7
2010/7/28,0,35,22,27.1
2010/7/29,9,28,21.8,24.7
2010/7/30,0,32.2,22.3,25.7
2010/7/31,0,33.3,23.2,27.2
2010/8/1,0,32.6,24,27.3
2010/8/2,10,33.2,23.7,27
2010/8/3,36,34.6,23.1,26.5
2010/8/4,0,34.5,22.6,28.3
2010/8/5,0,35.9,24.4,29.8
2010/8/6,0,34,25.9,28.9
2010/8/7,0,32.3,24.4,27.6
2010/8/8,0,30.6,22.9,26.6
2010/8/9,0.5,31.8,22.9,27
2010/8/10,14.5,32.8,23,26.5
2010/8/11,0,31.2,23.3,27
2010/8/12,2,30.6,23,26
2010/8/13,0,27.2,21.8,24.7
2010/8/14,2.5,29.5,22.7,25.1
2010/8/15,0,32.3,22.6,26.8
2010/8/16,0,33.6,22.9,27.7
2010/8/17,0,32.4,24.4,27.6
2010/8/18,0,33.5,24,27.9
2010/8/19,0,34.7,24.1,28.4
2010/8/20,0,33.6,25,28.1
2010/8/21,0,33.9,22.7,27.5
2010/8/22,0,33.9,22.2,27.3
2010/8/23,0,35.3,22.9,28.1
2010/8/24,0,35.3,23.9,28
2010/8/25,15,33.2,22.8,26.7
2010/8/26,21,33.6,21.8,25.7
2010/8/27,0,32.8,22.3,27
2010/8/28,0,34,22.8,27.8
2010/8/29,0,33.8,23.2,27.7
2010/8/30,0,34.5,22.7,28
2010/8/31,38,34.9,23,26.5
2010/9/1,0,34.1,21.9,27.1
2010/9/2,0,34.3,23,28.4
2010/9/3,0,32.9,23,27.1
2010/9/4,0,32.2,22.1,26.3
2010/9/5,0,34.8,21.7,26.9
2010/9/6,0,34.2,22.7,27.2
2010/9/7,11,32.9,21.7,25.4
2010/9/8,27.5,24.4,21.6,22.5
2010/9/9,0,30,21,24
2010/9/10,0,30.3,19.9,23.9
2010/9/11,0,31.9,19.6,24.9
2010/9/12,5,28.3,22.3,25
2010/9/13,14,29.5,19.2,23.7
2010/9/14,0,28.3,17.5,21.6
2010/9/15,4.5,25.9,17.8,20.2
2010/9/16,22.5,19.7,17.6,18.6
2010/9/17,0,23.9,16,19.8
2010/9/18,0,27.6,16.7,21.6
2010/9/19,0,28.4,18.5,22.3
2010/9/20,7,24.3,18.2,20.9
2010/9/21,0,27.9,18.8,22.3
2010/9/22,0,28.6,17.7,21.8
2010/9/23,12,18.4,13.8,15.3
2010/9/24,1,18,14.1,15.5
2010/9/25,0,20.6,10.6,15.2
2010/9/26,2.5,22.5,9.4,15.4
2010/9/27,4,20,14.1,16.5
2010/9/28,13.5,20.2,14.3,16.6
2010/9/29,0,21.7,12.7,16.6
2010/9/30,1.5,20.8,14.1,16.6
2010/10/1,0,23.8,15,18
2010/10/2,0,25,13.9,19.2
2010/10/3,0,22.6,17.1,19.2
2010/10/4,15,19,13.8,16.7
2010/10/5,0,22.6,12.9,16.4
2010/10/6,0,21.6,12.6,16.1
2010/10/7,0,24.7,12.3,18.4
2010/10/8,0,23.5,15.9,19.2
2010/10/9,13,18,15.2,16.5
2010/10/10,0.5,24.6,14.7,18.1
2010/10/11,1.5,24,14,17.9
2010/10/12,0,24.5,14.8,18.9
2010/10/13,2,24.1,16,18.6
2010/10/14,0,23.8,14.6,18.5
2010/10/15,0,24.3,13,18.2
2010/10/16,0,21.8,10.5,15.2
2010/10/17,0,19.7,11.3,14.4
2010/10/18,0,20.3,11.4,14.7
2010/10/19,0,19.7,10.7,15.1
2010/10/20,0,18.9,12.6,15.5
2010/10/21,0,16,13.4,14.7
2010/10/22,0,18.3,12.3,14.9
2010/10/23,0,20.4,8.8,14.5
2010/10/24,9.5,15.8,11.5,13.2
