年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2012/8/1,0,33,25.3,28.7
2012/8/2,0,31.3,23.6,26.6
2012/8/3,0,33,22.9,27.3
2012/8/4,0,33.2,24.1,28.6
2012/8/5,0,32.1,24.3,27.9
2012/8/6,9.5,29.1,22.8,25.1
2012/8/7,0,26.1,20.1,22.9
2012/8/8,0,27.5,18.9,23.3
2012/8/9,0,29.3,20.5,24.4
2012/8/10,0,29.4,20.9,25
2012/8/11,0,28.9,21.6,25.1
2012/8/12,0,31.1,22.1,26.2
2012/8/13,42.5,27.3,22.2,24.6
2012/8/14,3.5,28.8,19,24.1
2012/8/15,0,31.3,17.5,25.4
2012/8/16,3.5,29.9,24.4,26.4
2012/8/17,4,29.6,24.1,25.8
2012/8/18,0,31.5,23.8,27.2
2012/8/19,0,32.3,23.6,27.6
2012/8/20,0,32.8,24.2,28
2012/8/21,0,31.9,23.9,27.8
2012/8/22,0,33.3,24.3,28.5
2012/8/23,0,32.6,24.3,28.4
2012/8/24,0,33.4,24.3,28.2
2012/8/25,0,32.2,25,28
2012/8/26,0,32.9,24.8,28.1
2012/8/27,0,32.6,25.2,28.2
2012/8/28,0,34.3,24.3,28.9
2012/8/29,0.5,33.8,24.4,28.7
2012/8/30,15.5,31.4,24.6,27.6
2012/8/31,0,35.4,23.8,29.4
2012/9/1,0,35.2,26,29.8
2012/9/2,0,34.6,24.8,29.1
2012/9/3,0,34.2,25.3,28.8
2012/9/4,22.5,32.1,23.2,26.7
2012/9/5,0,29.9,22.3,26
2012/9/6,23,26,21.3,23.1
2012/9/7,0,29,19.8,24
2012/9/8,2,33.1,20.8,26.6
2012/9/9,4.5,29.7,22.5,25.6
2012/9/10,15,29,23.3,25
2012/9/11,23.5,28.9,21.7,24.1
2012/9/12,1,28.6,20.8,24.1
2012/9/13,0,30.2,20.2,24.3
2012/9/14,0,32.4,19.6,26
2012/9/15,0,32.5,23.8,27.6
2012/9/16,0,32.4,23.2,27.5
2012/9/17,0,34.8,23.7,29
2012/9/18,0,36.1,26.2,29.9
2012/9/19,22.5,31.1,21.8,26
2012/9/20,0,28,21.1,23.4
2012/9/21,3,21.3,17.5,19.8
2012/9/22,0,26.2,16.2,20.6
2012/9/23,2,22.6,16.5,19.3
2012/9/24,2.5,22.6,15.5,18.8
2012/9/25,4,23.6,14.3,17.7
2012/9/26,0,25.1,13,18.7
2012/9/27,0,25.6,14.1,19.6
2012/9/28,0,26.3,13.4,20.4
2012/9/29,0,26.8,18.2,22.5
2012/9/30,33.5,25,20,21.6
2012/10/1,19,24.8,18.5,21.3
2012/10/2,0,23.4,15.6,19.3
2012/10/3,0,24.9,16.1,19.8
2012/10/4,0,25.7,14.9,19.5
2012/10/5,2.5,23.4,15.3,19
2012/10/6,2.5,22,15.9,18.7
2012/10/7,0,22,12.6,17.4
2012/10/8,0,21.9,9.2,15.1
2012/10/9,0,23.1,10,16.2
2012/10/10,0,21.8,11.2,16.6
2012/10/11,24,21.2,14.2,17.8
2012/10/12,1,18.7,14.7,16.6
2012/10/13,9,19.5,12.2,16.1
2012/10/14,0.5,21.1,11,15.5
2012/10/15,7.5,19.8,11.8,14.7
2012/10/16,0,19.4,8.6,13.7
2012/10/17,15.5,22.9,9,15.4
2012/10/18,5.5,17.2,10.6,14.4
2012/10/19,4.5,16.4,7.3,11.5
2012/10/20,1.5,20.2,6.3,14.5
2012/10/21,5.5,19.6,13.8,15.9
2012/10/22,0,19,7.6,14.6
2012/10/23,39,17.8,11,15.4
2012/10/24,0.5,14.4,8.7,11.7
2012/10/25,18,12.2,7.9,10.4
2012/10/26,0,17.8,8.7,12.2
2012/10/27,0,19,6.8,13.1
2012/10/28,13,16.9,13.2,14.5
2012/10/29,18,17.1,11,13.9
2012/10/30,4,15.3,8.5,11.7
2012/10/31,0.5,13.9,6.8,10
2012/11/1,28,13,5.6,9.8
2012/11/2,25,11,7.2,9.6
2012/11/3,23.5,11.7,6.8,9
2012/11/4,0,12.9,7.7,10.9
2012/11/5,0,17.1,5.3,11.2
2012/11/6,9.5,16.2,11.2,14.2
2012/11/7,17.5,15.4,10.5,12.6
2012/11/8,29,14.9,10.3,12.8
2012/11/9,9.5,13.4,10.3,12
2012/11/10,0.5,16,6.5,10.7
2012/11/11,0,14.6,4.8,10.4
2012/11/12,15.5,15.2,11.3,13.1
2012/11/13,66.5,14.7,7.6,11
2012/11/14,13.5,11.1,5.1,7.7
2012/11/15,3.5,11.7,3.9,6.4
2012/11/16,2,11.6,2.9,7.3
2012/11/17,11,13.7,6.4,9
2012/11/18,9,11.5,3.2,6
2012/11/19,10.5,7.6,2.2,5.1
2012/11/20,13.5,10.2,2.5,6.6
2012/11/21,4.5,5.9,1,3.3
2012/11/22,16,10.1,0.6,5.1
2012/11/23,1.5,10.4,2.4,6.1
2012/11/24,0,4.4,1.9,3.1
2012/11/25,0.5,9.1,1.3,4.6
2012/11/26,30.5,11.4,4.3,8.1
2012/11/27,3.5,8.9,0.6,3.2
2012/11/28,0,6.4,1.5,5
2012/11/29,14.5,11,0.5,6.3
2012/11/30,6,6.4,-0.6,2.4
2012/12/1,0,3,-1.8,0.4
2012/12/2,0,2.4,-1.1,0.8
2012/12/3,0,9.5,0.5,5.1
2012/12/4,8,10.7,3.7,8.1
2012/12/5,1,5.3,0.4,2.9
2012/12/6,7,8.3,-0.2,3.9
2012/12/7,3,2.6,-0.6,1
2012/12/8,7,6.5,-1.7,0.4
2012/12/9,5.5,1.3,-1.9,-0.5
2012/12/10,9.5,3.2,-1,1.1
2012/12/11,10,2.1,-0.1,0.9
2012/12/12,2,2.6,-0.8,0.7
2012/12/13,6,5.8,-0.8,1.8
2012/12/14,10,8.1,1.2,3.2
2012/12/15,7.5,7.1,1.7,4.1
2012/12/16,12,8.9,2.8,5.1
2012/12/17,2,7.3,1.2,4.1
2012/12/18,11,7.8,-1.4,2.1
2012/12/19,15.5,0.4,-3.2,-2
2012/12/20,13.5,2.6,-2.4,0.1
2012/12/21,0.5,2.6,-0.9,0.6
2012/12/22,0.5,2.8,-2.6,0.5
2012/12/23,0,1.3,-3.3,-1
2012/12/24,1.5,0.3,-4.3,-2.8
2012/12/25,6.5,3.7,-3,-0.4
2012/12/26,11,-2.2,-6.1,-4.5
2012/12/27,4.5,2.2,-4.8,-1.1
2012/12/28,0,1.5,-3.6,-0.6
2012/12/29,0,2.6,-6.2,-1.3
2012/12/30,11,5.6,0.3,3.8
2012/12/31,3,3.4,-2.6,0.5
2013/1/1,8,0.3,-3.3,-1.6
2013/1/2,10,5.4,-2.9,1.9
2013/1/3,3.5,-1.3,-5.8,-3.6
2013/1/4,4,-1.7,-6.1,-4
2013/1/5,4.5,-0.5,-3.1,-1.8
2013/1/6,14,2,-2,-0.3
2013/1/7,0.5,1.3,-2.5,-1
2013/1/8,2,-0.3,-4.7,-2.1
2013/1/9,0.5,-0.6,-5.3,-2.7
2013/1/10,2.5,0.3,-4.4,-2.9
2013/1/11,4.5,-0.3,-4.6,-2.4
2013/1/12,25,3.5,-4.2,-1.1
2013/1/13,0,5.3,-2.1,1.7
2013/1/14,1.5,-0.5,-2.8,-1.8
2013/1/15,4.5,0.6,-3.6,-1.9
2013/1/16,7.5,-0.8,-3.2,-2
2013/1/17,3,-0.4,-4.8,-2.7
2013/1/18,2.5,-1.6,-5.4,-3.6
2013/1/19,1.5,2.7,-3.1,0.8
2013/1/20,0.5,3.3,0.7,2.1
2013/1/21,0,4.5,-1.7,1.4
2013/1/22,1,1.7,-1.9,0.2
2013/1/23,0,4.2,-6.5,-1.4
2013/1/24,10.5,4.8,-4.4,0.2
2013/1/25,3.5,4.2,-5,-1
2013/1/26,10,1.5,-5,-2.9
2013/1/27,6,3.1,-1,0.6
2013/1/28,2,3.5,-3.2,0
2013/1/29,1.5,2.2,-1.6,0.6
2013/1/30,3.5,3.1,-2,0.3
2013/1/31,0,6,-0.3,1.8
2013/2/1,0,7.5,-0.3,3.2
2013/2/2,7.5,9.1,0.6,4
2013/2/3,0,1.6,-1.7,-0.1
2013/2/4,11.5,4.9,-1.5,1.4
2013/2/5,0.5,1.4,-2.4,-0.7
2013/2/6,0,1.5,-2,-0.7
2013/2/7,13,4.3,-2.8,0.3
2013/2/8,1.5,0.9,-3.7,-1.6
2013/2/9,4,0.2,-4.2,-1.9
2013/2/10,4,1.3,-2.1,-0.4
2013/2/11,0,-0.5,-3.6,-1.8
2013/2/12,0,0.9,-4.2,-1.8
2013/2/13,1,4.4,-3.4,0.6
2013/2/14,1.5,3.6,-1.3,1.2
2013/2/15,5,3.2,-2,1
2013/2/16,8,-1.6,-4.6,-2.9
2013/2/17,1,1.3,-4.2,-1.6
2013/2/18,15.5,3.5,-2.9,0.2
2013/2/19,0.5,1.7,-3.3,-0.4
2013/2/20,2,-1.2,-6.2,-3.7
2013/2/21,1,-1.6,-5.5,-3.5
2013/2/22,2.5,1.7,-3.4,-1.7
2013/2/23,4,0.3,-4.4,-2.4
2013/2/24,7.5,-0.7,-5.9,-3.4
2013/2/25,0.5,-0.7,-4.5,-2.7
2013/2/26,0,2.9,-3.7,-0.6
2013/2/27,0.5,8.5,-4.8,1.7
2013/2/28,0,7,1.7,4.4
2013/3/1,5,9.8,1.3,4.4
2013/3/2,3,3,-1.1,0.7
2013/3/3,1,1.8,-1.3,0.3
2013/3/4,0,4.8,-1.6,0.9
2013/3/5,3.5,6.3,-2.7,2.3
2013/3/6,2.5,8.5,-0.9,5.3
2013/3/7,2.5,12.8,-1.3,5.7
2013/3/8,7,9.8,4.5,7.4
2013/3/9,0,4.7,-0.8,0.8
2013/3/10,0.5,13.2,-4.4,1.3
2013/3/11,0,1.6,-5.7,-1.4
2013/3/12,0,8.1,0.2,4
2013/3/13,21.5,5.7,0.6,3.1
2013/3/14,0,3.3,-0.5,1
2013/3/15,0,7.1,-0.9,3.8
2013/3/16,2.5,8.4,-0.2,3.5
2013/3/17,0,8.9,0.2,4.7
2013/3/18,16.5,12.2,3.9,7.1
2013/3/19,3,10.2,1.2,5.7
2013/3/20,3,11.6,1.3,5.1
2013/3/21,0.5,3.5,-2,0.6
2013/3/22,3,8.9,0.7,4.9
2013/3/23,0,4.3,1.6,2.4
2013/3/24,0,8.9,0.1,3.3
2013/3/25,0,7.9,1,3.5
2013/3/26,0,6,0.6,2.9
2013/3/27,0,13.8,-1.6,6.3
2013/3/28,0,12.4,3.9,8.3
2013/3/29,0,7.1,3.1,4.7
2013/3/30,0,7.2,0.3,3.7
2013/3/31,0,6.6,0.1,2.8
2013/4/1,0,8.9,-0.6,4
2013/4/2,0,17,0.6,9.9
2013/4/3,0,16.7,7,12.1
2013/4/4,0,11.2,2.4,7.5
2013/4/5,0,15.1,0.1,7.5
2013/4/6,7.5,21,5.3,13.2
2013/4/7,21,13.5,4.1,10.2
2013/4/8,5,7,4.1,5.6
2013/4/9,1.5,15.4,2.9,8.9
2013/4/10,2,10.6,2.9,6.3
2013/4/11,7.5,9.1,-0.7,4.1
2013/4/12,0.5,10.6,2.3,6.2
2013/4/13,0,11.5,4,7.9
2013/4/14,17,17.8,2.7,11.1
2013/4/15,2,10.4,1.8,6.1
2013/4/16,4.5,14.2,1.6,8.2
2013/4/17,8,15.5,6.4,9.7
2013/4/18,16,8.7,3.8,5.9
2013/4/19,5,8.7,2,5.7
2013/4/20,0,10.7,3.2,7.3
2013/4/21,3.5,5.7,2,4.2
2013/4/22,0,12.3,1.3,8
2013/4/23,0,14.4,5.9,10.5
2013/4/24,13,19,7.6,12.3
2013/4/25,0,14.6,7.9,11.2
2013/4/26,7.5,12.3,6.4,8.9
2013/4/27,5,9.6,6.7,7.7
2013/4/28,0,10.8,6.7,8.7
2013/4/29,0,14.8,9.5,12
2013/4/30,5,15.7,8.9,11.4
2013/5/1,3.5,10.6,6.9,8.6
2013/5/2,4,10.5,5.8,7.4
2013/5/3,1,11.4,5.6,8.5
2013/5/4,0,11.9,7.6,10.5
2013/5/5,0,13.6,6.9,11.1
2013/5/6,19.5,18.6,7,11
2013/5/7,1,11.2,4.5,7.5
2013/5/8,0,12.3,7.2,9.4
2013/5/9,0,17.7,6.4,12.7
2013/5/10,0,24.5,7.5,16
2013/5/11,6.5,18.4,14.9,16.4
2013/5/12,0,15,10.4,12.6
2013/5/13,0.5,23.6,11,15.8
2013/5/14,0,18.3,10.8,14.4
2013/5/15,0,25.7,13.8,17.7
2013/5/16,0,14.1,10.5,12.7
2013/5/17,0,14,8.5,11.3
2013/5/18,0,20.4,7.4,14.4
2013/5/19,0,21.5,11.8,16.7
2013/5/20,0.5,18.7,14.5,16.3
2013/5/21,0,19.2,12,15.6
2013/5/22,0,22.9,10.5,14.7
2013/5/23,0,16.1,10,13.4
2013/5/24,1,18.4,11.4,14.9
2013/5/25,0,23.2,10.1,16.8
2013/5/26,0,25.5,14,19.4
2013/5/27,0,27.6,15.5,22.3
2013/5/28,0,29.8,18.9,23.5
2013/5/29,6,22.5,18.3,20.2
2013/5/30,30,19.2,15.7,17.7
2013/5/31,0,22.5,14.8,18.5
2013/6/1,0,27.9,14.1,21.2
2013/6/2,0,25.2,15.7,20.5
2013/6/3,0,22.9,13.4,17.8
2013/6/4,0,20.3,13.1,16.7
2013/6/5,0,23.4,12.1,18
2013/6/6,0,25.7,13.4,19.6
2013/6/7,0,25.2,15.7,20.4
2013/6/8,0,22.2,16.3,19.3
2013/6/9,0,21.4,15.3,17.7
2013/6/10,0,31,13.9,22.9
2013/6/11,0,31.8,19.2,25.1
2013/6/12,0,30.5,19.3,25
2013/6/13,0,33.8,20.9,27
2013/6/14,0,31.6,21.9,25.6
2013/6/15,1.5,23.3,20.5,21.8
2013/6/16,0,26.8,19.9,22.5
2013/6/17,0.5,27.1,17.7,22
2013/6/18,3.5,24.3,18.8,21
2013/6/19,13.5,21.3,18.3,19.6
2013/6/20,0,24.1,17.9,20.7
2013/6/21,0,22.7,17.9,19.4
2013/6/22,0,22.1,17.6,19.1
2013/6/23,0,23.8,16.8,20
2013/6/24,0,26.5,14.7,21.3
2013/6/25,0,27.1,17.4,22.2
2013/6/26,0,30.3,18.7,24.1
2013/6/27,0,27.3,19.3,23.3
2013/6/28,0,25.8,18,21.6
2013/6/29,0,27.8,16.8,21.8
2013/6/30,0,28.9,18.1,23.4
2013/7/1,0,29,20.4,24.6
2013/7/2,0,30.7,20.3,25.1
2013/7/3,30.5,22.5,19.2,20.7
2013/7/4,37,30.6,19.6,24.8
2013/7/5,35.5,25.1,21.6,23.5
2013/7/6,61.5,23.9,21.7,22.7
2013/7/7,0,24.8,21.9,23.3
2013/7/8,8.5,25.7,22.4,24
2013/7/9,12,27.3,23.3,24.9
2013/7/10,4.5,24.8,22.4,23.5
2013/7/11,55,22.7,20.7,21.6
2013/7/12,112.5,23.2,19.5,21.4
2013/7/13,7,27.1,20.1,22.6
2013/7/14,5.5,24.8,21,22.6
2013/7/15,3,27.2,20.7,23.5
2013/7/16,0,27.5,20.5,23.7
2013/7/17,7,26,19.9,22.2
2013/7/18,42.5,24.6,18.6,20.6
2013/7/19,0,27.4,18,22.6
2013/7/20,0,26.9,18.8,22.9
2013/7/21,0.5,28.2,21.4,23.3
2013/7/22,23,23.8,20.9,22.1
2013/7/23,3,26.2,21.7,23.2
2013/7/24,7,28.2,21.2,24.3
2013/7/25,20.5,28.7,20.9,23.9
2013/7/26,6,31.5,21.9,25
2013/7/27,1.5,29.6,22,24.3
2013/7/28,0,27.5,21.4,23.9
2013/7/29,0,29.8,20.8,25.6
2013/7/30,1.5,27.8,23.7,25.1
2013/7/31,58,26.1,22.4,23.8
2013/8/1,17,28.4,22.1,24.3
2013/8/2,0,28.7,21.9,24.5
2013/8/3,0,26.5,21.1,23.3
2013/8/4,0,28.4,19.4,24.4
2013/8/5,0,30.3,22.7,25.8
2013/8/6,0,30.2,23.5,26.5
2013/8/7,0,30,24.9,26.9
2013/8/8,0,30.6,23.3,26.8
2013/8/9,3,28.6,25,27
2013/8/10,4,29.9,24.3,27
2013/8/11,0,30.4,23.6,26.8
2013/8/12,0,30.2,24.5,27.2
2013/8/13,0,30.2,22.9,26.4
2013/8/14,0,32.3,22,26.9
2013/8/15,0,31.9,22.8,27.3
2013/8/16,0,31.6,24.2,27.9
2013/8/17,0,32,25.3,28.3
2013/8/18,0,31.9,25.3,28.5
2013/8/19,15.5,28.7,24.3,26.3
2013/8/20,56,29.1,22.8,25.3
2013/8/21,0,29.5,20.3,25.1
2013/8/22,0,29.2,20.6,24.9
2013/8/23,43.5,29,21.9,24.5
2013/8/24,8.5,29.4,21.4,25.4
2013/8/25,6.5,29,20.9,24.7
2013/8/26,0,27.8,18.6,23
2013/8/27,23.5,28,18.8,23.2
2013/8/28,1,27.3,17.5,22.2
2013/8/29,0.5,24.5,16.1,20.9
2013/8/30,29,26.5,21,24.2
2013/8/31,28,28.3,20.6,23.4
2013/9/1,2,27.5,22.2,24.6
2013/9/2,16,23.5,20.5,21.8
2013/9/3,9.5,23.5,20.6,22
2013/9/4,19.5,32.9,19.9,25.8
2013/9/5,20,24.3,18.1,21.3
2013/9/6,0,25.3,16.4,20.6
2013/9/7,17.5,23.5,17.8,20
2013/9/8,9.5,25.1,17.8,20.5
2013/9/9,0,25.8,15.5,20.5
2013/9/10,0,26.7,17.5,22
2013/9/11,0,27,18.5,22.9
2013/9/12,0,27.5,21.6,23.8
2013/9/13,0,29.5,21.8,25.1
2013/9/14,0,31.2,23.1,26.4
2013/9/15,26,26,20.4,23.1
2013/9/16,112,21.2,18.8,20.2
2013/9/17,0,24.9,16.2,21
2013/9/18,0,25,14.7,19.4
2013/9/19,0,24.3,13.9,18.5
2013/9/20,0,26.1,13.4,19.9
2013/9/21,24,25.7,18.5,21.8
2013/9/22,0,24.8,16.4,20.3
2013/9/23,0,25.1,15,19.8
2013/9/24,0,28.5,16.3,21.8
2013/9/25,1,27.4,17.5,21.6
2013/9/26,0,21.8,12.4,17
2013/9/27,0,21,9.9,14.9
2013/9/28,0,23.8,10,17.1
2013/9/29,0,26.6,14.4,20.2
2013/9/30,0,24.6,17.3,20.6
2013/10/1,0,25.9,18.1,21.4
2013/10/2,0,26,16.2,21
2013/10/3,4,21.5,12.3,17.9
2013/10/4,0,21.8,9.5,15.4
2013/10/5,0,22.4,11.8,17.8
2013/10/6,0,22.9,16.1,20.1
2013/10/7,3.5,28.2,20.1,23.4
2013/10/8,20,20.8,14.9,18.6
2013/10/9,24.5,21.9,17.4,19.4
2013/10/10,0,24,15.4,19.6
2013/10/11,41,22.9,19.4,20.8
2013/10/12,5,22.9,13.2,18.2
2013/10/13,3,17.7,10.4,15.6
2013/10/14,0,20.5,7.8,13.9
2013/10/15,6.5,22.1,10.9,15.6
2013/10/16,54,14.2,9.2,11.2
2013/10/17,2.5,16,8.2,11.4
2013/10/18,0,16.7,5.4,10.4
2013/10/19,0,19.9,5.8,12.8
2013/10/20,25,15.5,12.8,14.2
2013/10/21,4,21.5,12.8,16.3
2013/10/22,5,18.1,12.8,15.1
2013/10/23,0,19.5,12.6,15.1
2013/10/24,6,16.9,13.6,14.8
2013/10/25,26.5,17.2,12.7,15.4
2013/10/26,5,14.4,10.7,12.3
2013/10/27,0,14.7,10.4,12.6
2013/10/28,0,17.1,8.4,12.3
2013/10/29,0,18.2,7.5,12
2013/10/30,35.5,14.4,9.9,11.8
2013/10/31,0,16.6,9.2,12.5
2013/11/1,0,16.1,5.5,11.1
2013/11/2,0,15.8,4.6,9.4
2013/11/3,9,15.5,6.5,10.9
2013/11/4,0,17.3,8.6,12.1
2013/11/5,0,16.3,5.5,10.3
2013/11/6,0,17.9,7.6,12.6
2013/11/7,68,16.5,11.5,13.2
2013/11/8,0.5,12.6,5.1,9.7
2013/11/9,0,12.5,2.8,7.3
2013/11/10,22,15.1,5.8,9.1
2013/11/11,7,8.2,0,3.6
2013/11/12,4.5,4.7,0.8,3.2
2013/11/13,2.5,6.3,0.1,3.1
2013/11/14,0,8.7,-0.7,4
2013/11/15,6.5,10.3,4.3,7
2013/11/16,0,13.2,2.7,6.8
2013/11/17,0,14.3,1.3,7.7
2013/11/18,50.5,11.4,6.7,8.6
2013/11/19,67.5,8.5,3.3,5.2
2013/11/20,14,6.9,2.8,4.6
2013/11/21,11,9.8,2.2,6.3
2013/11/22,3.5,9.8,6.3,8.5
2013/11/23,2.5,13,4.1,7.5
2013/11/24,5,12.1,3.3,7.3
2013/11/25,10,13.7,1.8,9.7
2013/11/26,7,14.5,3.1,8.9
2013/11/27,24,6.3,2.5,3.8
2013/11/28,4,12,0.7,5.7
2013/11/29,12,3.1,0.3,1.3
2013/11/30,11.5,7.3,1.2,3.4
2013/12/1,0,8.1,2.1,5.8
2013/12/2,3.5,7,2.9,5.1
2013/12/3,0,9.3,0.9,5.2
2013/12/4,0,11.2,0.2,4.7
2013/12/5,13.5,10.4,2.3,6.1
2013/12/6,14,7,2.1,4.9
2013/12/7,4,5.4,0.8,3.2
2013/12/8,0.5,5.3,1.2,3
2013/12/9,0,6.5,1,4.1
2013/12/10,7.5,11.2,4.9,7.2
2013/12/11,15.5,8.5,0.4,5
2013/12/12,12.5,3.9,0.3,2
2013/12/13,29.5,6.8,-1.2,1.4
2013/12/14,1,0.9,-1.9,-0.5
2013/12/15,6,1.9,-2.6,-0.2
2013/12/16,1,5.7,0.7,3.7
2013/12/17,3,5.9,0.8,3.2
2013/12/18,0,3.7,-1.1,0.9
2013/12/19,1,8.5,-1.2,3.6
2013/12/20,24,4.5,0.9,2.6
2013/12/21,0.5,5.4,0.9,2.6
2013/12/22,10,3.4,0.2,1.2
2013/12/23,1,5.2,0.5,2.3
2013/12/24,5.5,5,0.1,2
2013/12/25,0.5,6.3,-1.5,2.1
2013/12/26,15.5,6.4,1.5,4.1
2013/12/27,17,5.1,0.2,2.3
2013/12/28,0.5,3.3,-2.3,0.7
2013/12/29,3.5,4.3,-1.4,1.7
2013/12/30,1.5,6.5,1.4,4.4
2013/12/31,2,5.6,0.6,2.6
2014/1/1,7,8.1,0.5,4.2
2014/1/2,1.5,2.7,-2.2,0.4
2014/1/3,17,3.3,0.4,1.8
2014/1/4,0,4.3,-2,0.6
2014/1/5,0.5,0.9,-2.4,-1
2014/1/6,6,1.6,-3,-0.6
2014/1/7,0,5.7,-2.1,1.3
2014/1/8,7.5,5.5,1.4,2.5
2014/1/9,3.5,1.8,-4.8,-0.9
2014/1/10,3.5,-0.9,-5.2,-3.4
2014/1/11,4,0,-3.8,-1.8
2014/1/12,6.5,3.9,-2.9,-0.7
2014/1/13,2.5,-0.9,-4.9,-3.2
2014/1/14,7,-1.5,-4.4,-2.9
2014/1/15,1,2.1,-4.8,-1.4
2014/1/16,5,2.6,-1.8,0.2
2014/1/17,3,2.1,-3.6,-1.1
2014/1/18,9.5,3.7,-5.6,-1.3
2014/1/19,5,2.2,-2.9,-0.7
2014/1/20,2.5,0.8,-3.3,-1.2
2014/1/21,0,2.3,-2.9,-0.1
2014/1/22,6,0.5,-3.1,-1.1
2014/1/23,0.5,0.2,-3.6,-2
2014/1/24,5.5,7.9,-3.9,1.1
2014/1/25,8.5,8.9,3.2,6.2
2014/1/26,10,5.2,-3.7,1.4
2014/1/27,1,-0.2,-4,-1.9
2014/1/28,7,6.5,-1.7,1.7
2014/1/29,0.5,1.6,-2.9,-0.5
2014/1/30,11,11.5,-3.4,3.3
2014/1/31,0.5,7,-2.6,0.7
2014/2/1,1,1.7,-0.9,0.8
2014/2/2,17.5,8.9,0,4.3
2014/2/3,3,8.4,-1,3.2
2014/2/4,1.5,-0.1,-4.8,-2.5
2014/2/5,5.5,-3.4,-6.5,-5.1
2014/2/6,4.5,-1.5,-5.8,-3.6
2014/2/7,0,-0.2,-5.1,-3.3
2014/2/8,2,-0.9,-6.7,-4
2014/2/9,1.5,1.3,-4.2,-1.5
2014/2/10,3.5,3.4,-5.6,-1.5
2014/2/11,6,3,-2.2,0.1
2014/2/12,0,3.4,-6.5,-1.2
2014/2/13,0,2.7,-2.6,-0.9
2014/2/14,0,0.5,-2.6,-1.2
2014/2/15,8.5,4.8,-2.8,0.1
2014/2/16,3.5,5.7,-0.6,2.4
2014/2/17,2.5,2.7,-2.6,0.2
2014/2/18,0,0.8,-3.3,-1.7
2014/2/19,0,1.5,-3.1,-1
2014/2/20,1.5,2,-1.9,-0.4
2014/2/21,1,0.6,-2.9,-1.5
2014/2/22,3.5,2.3,-2.9,-0.7
2014/2/23,5.5,4,-2.6,-0.3
2014/2/24,0,4,-0.9,1.2
2014/2/25,5.5,4.3,-0.5,1.8
2014/2/26,0,7.5,-0.5,3.3
2014/2/27,9.5,10.5,-1,4.7
2014/2/28,6.5,8,0.1,4.6
2014/3/1,0,5.7,-0.8,1.7
2014/3/2,0,4.6,-0.8,1.1
2014/3/3,0,3,-1.4,0.1
2014/3/4,0,5.3,0,2.5
2014/3/5,13.5,5.2,0.8,3
2014/3/6,3.5,1.9,-3.5,-1.3
2014/3/7,1,-0.4,-3.6,-1.9
2014/3/8,1.5,1.6,-3,-0.6
2014/3/9,5.5,3.9,-1.4,1
2014/3/10,5,2.7,-2.4,-0.7
2014/3/11,6,5.1,-1.2,2.1
2014/3/12,6,3.9,-0.2,1
2014/3/13,27.5,4.5,0.6,2.8
2014/3/14,4,4.6,-0.3,1.5
2014/3/15,0,5.8,-0.4,2.9
2014/3/16,10.5,9.7,1.1,4.4
2014/3/17,0,8.9,2.1,5.2
2014/3/18,16,8.6,2.2,5.3
2014/3/19,0,8.8,1.3,4.8
2014/3/20,24,5.8,0.4,2.8
2014/3/21,6.5,3.9,-0.1,1.6
2014/3/22,0,8.7,1.8,5.5
2014/3/23,1,9.5,1,5.2
2014/3/24,0,12.4,0.2,7.1
2014/3/25,0,12.9,6.6,10.3
2014/3/26,0,13.6,7.8,10.5
2014/3/27,0,16.2,6.5,9.7
2014/3/28,0.5,11.4,4.9,8.1
2014/3/29,0,15.3,2.8,9.9
2014/3/30,18,11.7,2,7.8
2014/3/31,0,10,2,6.5
2014/4/1,0,12.2,3.3,8.3
2014/4/2,0,18.3,1.2,10.3
2014/4/3,0,19.6,7.1,13.2
2014/4/4,8,13.3,4.2,8.8
2014/4/5,2.5,8.3,2,4.5
2014/4/6,0,8.4,2.6,5.5
2014/4/7,0,12.2,5.2,8.7
2014/4/8,0,12,3.9,8.9
2014/4/9,0,15.7,1.4,8.3
2014/4/10,3.5,10.5,2.9,6.8
2014/4/11,0,9.7,3.7,7.6
2014/4/12,0,12.1,4,8.7
2014/4/13,0,12.5,-0.1,6.8
2014/4/14,0,13.8,0.3,7.4
2014/4/15,5,13.8,0.7,7.9
2014/4/16,0,13,5.7,9.2
2014/4/17,0,14,2.6,8.4
2014/4/18,0,14.6,2.1,7.8
2014/4/19,0,13.1,1.6,7.1
2014/4/20,0,12.9,2,8.1
2014/4/21,0,14.9,7.7,10.9
2014/4/22,1,14.8,8.9,11.4
2014/4/23,0,12.9,7.5,10.1
2014/4/24,0,14.9,4.1,10.2
2014/4/25,0,17.4,4.9,11.8
2014/4/26,0,21.1,7.2,13.6
2014/4/27,0,21.3,8.5,15
2014/4/28,0,15,8.5,12.2
2014/4/29,0,22.5,7.1,15.2
2014/4/30,0,21.5,12.7,16.8
2014/5/1,10,18.8,13.7,15.2
2014/5/2,4.5,15,12.3,13.6
2014/5/3,0.5,24.1,11,14.6
2014/5/4,1.5,16.5,8.6,13.2
2014/5/5,9,19.4,9.9,13.6
2014/5/6,2,16.1,9.5,12.5
2014/5/7,0,16.2,8.2,13
2014/5/8,7.5,24.1,7.4,15.1
2014/5/9,23.5,15.4,9.4,12.5
2014/5/10,2,13.6,8.2,10.7
2014/5/11,0,19.4,7.7,13.5
2014/5/12,0.5,27.9,11.6,17.5
