年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2016/5/3,10.5,23.7,16.1,19.9
2016/5/4,0,25.2,12.7,20.2
2016/5/5,0,24.8,15.3,20.6
2016/5/6,9,20.4,15.7,17.1
2016/5/7,0,23.9,15.5,19
2016/5/8,0,26.5,14,19.9
2016/5/9,17,19,15.4,16.9
2016/5/10,18,25.1,16,19.8
2016/5/11,0,24.6,13.5,16.9
2016/5/12,0,24.7,11,17.7
2016/5/13,0,26.5,14.4,20.3
2016/5/14,0,26.4,15,20.8
2016/5/15,0,27.7,17.9,22.7
2016/5/16,37,26.8,13.6,19.7
2016/5/17,0,22.8,10.5,16.8
2016/5/18,0,26.2,12.2,19.4
2016/5/19,0,26,14.6,20.4
2016/5/20,0,26.6,16.2,21.3
2016/5/21,0,26.2,15.8,21
2016/5/22,0,26.7,16.3,21.5
2016/5/23,0,28.5,16.5,22.3
2016/5/24,0,27.1,17.3,22.9
2016/5/25,9,23.4,18.6,20.2
2016/5/26,0,26.2,18.8,22.7
2016/5/27,0,27.1,20.6,23.2
2016/5/28,4.5,21.8,18.7,20.1
2016/5/29,10,21.7,18.6,19.5
2016/5/30,2.5,28,18.7,22
2016/5/31,0,28.9,17.5,23.5
2016/6/1,0,27.5,18.5,22.5
2016/6/2,0,26.9,14.7,20.5
2016/6/3,0,26.9,14.5,21
2016/6/4,24.5,22.6,17.6,19.2
2016/6/5,0,22.4,18.2,20
2016/6/6,0,25.9,19.1,22.3
2016/6/7,5,25.9,19.1,21.6
2016/6/8,0,27.8,19.1,23.2
2016/6/9,0,27.4,20.5,23.3
2016/6/10,0,29.5,19.6,24.4
2016/6/11,0,30,21.5,25.3
2016/6/12,18.5,25.1,21,23.2
2016/6/13,5,25.5,20.2,22
2016/6/14,0,29,19.2,24.1
2016/6/15,0,30.1,21.3,26.1
2016/6/16,7,25.5,21.6,23.1
2016/6/17,0,26.6,20.2,23.1
2016/6/18,0,29.9,18.6,24.3
2016/6/19,39.5,29.4,21.6,24.6
2016/6/20,26.5,25.6,22.2,23.7
2016/6/21,59,28.7,21.4,24.4
2016/6/22,57,25,22.1,23.4
2016/6/23,19,28,23.4,25.3
2016/6/24,18,30.8,22.9,26.8
2016/6/25,3,26.4,18.6,22.6
2016/6/26,0,27.5,18.7,22.9
2016/6/27,32,27.5,18.7,21.3
2016/6/28,24.5,22.7,19.1,20.7
2016/6/29,54,25.8,20.5,22.5
2016/6/30,1.5,26.3,22.4,24.2
2016/7/1,0,32.9,21.4,26.3
2016/7/2,0,35,25.8,30.6
2016/7/3,5,34.3,26.5,29.9
2016/7/4,0,33.9,25.8,29.5
2016/7/5,0,33.5,25.5,28.9
2016/7/6,0,32.4,25.3,28.8
2016/7/7,0,31.7,24.4,27.9
2016/7/8,52,26.7,22.5,23.8
2016/7/9,15.5,30.2,22.1,25.1
2016/7/10,2.5,30.9,24.5,26.8
2016/7/11,1,29.8,25,26.7
2016/7/12,0,34,26.2,30
2016/7/13,36,29.5,25.1,27.2
2016/7/14,4.5,30.8,24.6,27.3
2016/7/15,0,29.1,23,25.7
2016/7/16,0,29.5,20.8,25.4
2016/7/17,1,29.7,23.7,26.3
2016/7/18,0,32.7,23.4,27.3
2016/7/19,0,32.7,23.1,27.8
2016/7/20,0,33.1,24.4,28.4
2016/7/21,0,32.8,24.1,27.9
2016/7/22,0,31.2,23.3,27
2016/7/23,0,33,23.7,28.2
2016/7/24,0,32.7,23.9,27.9
2016/7/25,0,32.6,25.6,27.9
2016/7/26,0,31.9,25.1,28.3
2016/7/27,0,32.8,24.8,28.5
2016/7/28,0,33.7,24.6,28.8
2016/7/29,0,33.4,24.6,28.8
2016/7/30,0,33.4,25.2,28.9
2016/7/31,0,33.9,25.4,29.2
2016/8/1,0,34.3,25.4,29.3
2016/8/2,0,34.4,25.4,29
2016/8/3,0,34.5,25,28.7
2016/8/4,0,33.7,24.8,29
2016/8/5,0,34,25.3,29.2
2016/8/6,0,34.4,25.9,29.3
2016/8/7,0,34.6,25.7,29.4
2016/8/8,0,34.2,25.2,29.5
2016/8/9,0,36.2,25.1,29.9
2016/8/10,0,35.2,25.8,29.6
2016/8/11,0,35.2,24.4,29.5
2016/8/12,0,35,24.3,29.6
2016/8/13,0,34.9,25.5,30
2016/8/14,0,35.7,26.1,30.3
2016/8/15,1.5,34.6,26.8,29.8
2016/8/16,0,33.9,26.6,29.2
2016/8/17,0,34.2,26.9,29.6
2016/8/18,0,34.8,27,30.4
2016/8/19,0,34.8,26.5,30.2
2016/8/20,0,36.1,26.4,30.6
2016/8/21,0,36,27.1,30.7
2016/8/22,0,35.9,26.2,30.5
2016/8/23,0,36.4,25.8,30.5
2016/8/24,2.5,35,26.9,29.1
2016/8/25,0,33.7,25.9,29
2016/8/26,0,34.2,24.7,29.3
2016/8/27,0,32.3,25.6,28.1
2016/8/28,1,30.7,24.7,27.2
2016/8/29,17,25.9,21.4,24
2016/8/30,0.5,27.2,19.3,23.9
2016/8/31,0,30.8,23.3,26.7
2016/9/1,0,31,21.2,25.8
2016/9/2,0,32.6,21.3,26.3
2016/9/3,0,34,22.8,27.7
2016/9/4,10.5,32.6,24.3,27.3
2016/9/5,23.5,32.3,22.9,26.7
2016/9/6,0,33.3,24.1,27.8
2016/9/7,2,32.6,25.1,27.7
2016/9/8,11,27.4,23,24.9
2016/9/9,0,30.2,21.5,25.1
2016/9/10,0,30.8,20.7,25.6
2016/9/11,0,31.8,22.7,26.6
2016/9/12,8.5,29.5,24.6,26
2016/9/13,21,27.5,22.2,24.7
2016/9/14,15.5,25.1,23,24
2016/9/15,5.5,28,22.8,25.1
2016/9/16,0,30.8,23.8,26.8
2016/9/17,0,32,24.1,27.7
2016/9/18,10.5,28.7,24.9,26
2016/9/19,20.5,26.2,21.9,24.4
2016/9/20,54,24.2,20.6,21.7
2016/9/21,0,26,19.7,22.6
2016/9/22,26,23.9,20.8,21.8
2016/9/23,0,26.8,20.7,23
2016/9/24,0,30.3,20.6,24.6
2016/9/25,6,27.7,21.6,24
2016/9/26,3,31,22.7,25.4
2016/9/27,47.5,31.7,21.9,26.3
2016/9/28,3,29.2,24.3,25.9
2016/9/29,18.5,27.4,21.1,23.9
2016/9/30,14.5,23.6,21.2,22.2
2016/10/1,0,29.7,22.1,25.1
2016/10/2,0,30.9,23.8,26.5
2016/10/3,0,28.6,24.2,26
2016/10/4,0,28.6,23.7,25.8
2016/10/5,1,32.1,22.8,26.8
2016/10/6,0,29,20.6,24.5
2016/10/7,0,28.5,19.2,23
2016/10/8,11.5,29.5,20.8,23.8
2016/10/9,15.5,25,17.5,21.2
2016/10/10,0,24.4,15,19.2
2016/10/11,0,23.7,16.2,19.5
2016/10/12,0,25.3,16.4,19.9
2016/10/13,0,21.5,16.3,18.5
2016/10/14,0,23.6,13.9,18.1
2016/10/15,0,25.9,11.9,18.8
2016/10/16,0.5,26.2,16.9,21.3
2016/10/17,14.5,27.8,19.4,22.7
2016/10/18,0,29,21.2,24
2016/10/19,0,25.8,20.8,22.8
2016/10/20,0,25.8,20.1,22.2
2016/10/21,0,22.6,17.4,20.2
2016/10/22,8,19.1,16.9,18.1
2016/10/23,0.5,21.9,16.9,18.9
2016/10/24,0,23,14.1,17.8
2016/10/25,0,26.6,13.6,19.4
2016/10/26,6.5,24.7,18.7,21.6
2016/10/27,0,23.7,16,19.7
2016/10/28,10.5,19.5,17.1,18.3
2016/10/29,0.5,21.8,14.8,18.1
2016/10/30,0,21.1,12.1,15.7
2016/10/31,13.5,20.4,11.5,15.5
2016/11/1,3,19.2,9.5,14.2
2016/11/2,0,18.9,8.7,13.4
2016/11/3,0,17.2,9.3,13.1
2016/11/4,0,18.6,8.1,12.7
2016/11/5,0,19.9,9.8,14.6
2016/11/6,0,20.9,10.7,15.1
2016/11/7,0,19,7.8,12.9
2016/11/8,0.5,18.4,11.5,15.1
2016/11/9,0,16.4,7.8,12.1
2016/11/10,3.5,13.6,7.3,10.7
2016/11/11,2,19.1,9.1,13.6
2016/11/12,0,20.1,9.4,14.3
2016/11/13,0,21.2,11.7,16
2016/11/14,4,19.5,15.2,17
2016/11/15,0,20.8,13.7,17.4
2016/11/16,0,18,8.9,12.8
2016/11/17,0,20,7.8,13
2016/11/18,5.5,18,10.2,14.4
2016/11/19,12.5,22.1,14.9,18.5
2016/11/20,0,21.5,15.1,18.4
2016/11/21,0,18.7,13.9,16.2
2016/11/22,0,20.3,12.6,16.6
2016/11/23,0,16.8,10.9,13.8
2016/11/24,0,14.3,10.4,11.6
2016/11/25,0,14.3,6.7,10.5
2016/11/26,3.5,14.8,5,10.4
2016/11/27,25,12.8,11,12
2016/11/28,0,13.5,8.3,11.3
2016/11/29,0,15.6,5.5,10.4
2016/11/30,0,14.3,8.3,11.8
2016/12/1,2.5,16.1,10.6,13.9
2016/12/2,0,16,7.7,10.9
2016/12/3,0,16.8,6.3,10.6
2016/12/4,24,14.4,7.7,11.1
2016/12/5,0,16.7,9.3,13.2
2016/12/6,0,15.7,6.9,12.3
2016/12/7,0,13.2,4.3,9.1
2016/12/8,0,14.7,6.2,9.7
2016/12/9,2.5,16.5,6.9,11.9
2016/12/10,0,13.8,5,9
2016/12/11,0,13.6,5.2,8.6
2016/12/12,2,13.3,4.6,9.1
2016/12/13,24.5,11.9,9.6,10.9
2016/12/14,2,11,6,9.1
2016/12/15,1,9.9,4.2,7
2016/12/16,0,9.4,2.8,6.2
2016/12/17,0,11.6,2.5,7
2016/12/18,0,13.1,3.4,7.3
2016/12/19,0,16.3,3.5,9.7
2016/12/20,0.5,15.3,9.5,11.8
2016/12/21,0,15.8,7.6,12
2016/12/22,6.5,21.9,12.6,17.3
2016/12/23,1.5,13.3,8.7,10.5
2016/12/24,0,11.8,5.1,8.6
2016/12/25,0,14.8,5.3,9.5
2016/12/26,15,16.2,8.1,10.7
2016/12/27,17.5,18.5,6.7,12.3
2016/12/28,0,8.7,3,5.2
2016/12/29,0.5,8.3,2.5,5.5
2016/12/30,0,10.8,1.8,5.5
2016/12/31,0,12.3,2.9,6.7
2017/1/1,0,12.4,3.3,7.2
2017/1/2,0,14.2,3.3,8.4
2017/1/3,0,14.7,5.7,9.3
2017/1/4,0,14,4.5,8.9
2017/1/5,0,11.4,4.4,7.8
2017/1/6,0,12.6,4.4,7.5
2017/1/7,0,12.5,3.1,7.9
2017/1/8,35,9.7,7.5,8.6
2017/1/9,0,13,6.4,9.1
2017/1/10,0,12.8,4.7,8.1
2017/1/11,0,9.9,3.1,6
2017/1/12,0,9.4,2.5,6.8
2017/1/13,0,9.3,6,7.5
2017/1/14,0,6.7,0.8,3.9
2017/1/15,0.5,4.7,-0.1,2.4
2017/1/16,0,7.7,-0.2,3.2
2017/1/17,0,10.6,-0.3,4.6
2017/1/18,0,12.3,0.5,6.3
2017/1/19,0,11.9,4.5,7.7
2017/1/20,4,9,3.9,6
2017/1/21,0,9.4,0.6,5.5
2017/1/22,5,7.7,2.2,5.3
2017/1/23,0,5.1,2.1,3.1
2017/1/24,0,7.3,0,3.8
2017/1/25,0,9.1,0.4,4
2017/1/26,0,10.4,0,4.5
2017/1/27,0,14,2.5,8.3
2017/1/28,0,12.8,3.1,7.5
2017/1/29,4,13.9,4.4,8.7
2017/1/30,4,14.1,6,10.1
2017/1/31,0,9.9,2.1,5.5
2017/2/1,0,10.1,1.7,6.2
2017/2/2,0,10,1.4,5.8
2017/2/3,0,12.7,2.2,6.8
2017/2/4,0,14.6,3.2,8.2
2017/2/5,25.5,12.5,6.8,10
2017/2/6,0,11.2,4,8
2017/2/7,0,10.4,2,5.8
2017/2/8,0,9.7,0.7,5.4
2017/2/9,10,9.1,3.6,5.9
2017/2/10,0,5.8,1.4,3
2017/2/11,0,6.1,-0.6,2.9
2017/2/12,0,9.3,-0.3,3.8
2017/2/13,0,10.5,0.4,5.1
2017/2/14,0.5,10.7,1.9,5.3
2017/2/15,0,11.1,0.3,5.2
2017/2/16,0,16.1,2.5,8.9
2017/2/17,1,16.6,7.7,13.7
2017/2/18,0,12.7,6,10.1
2017/2/19,0,11,2.6,7.4
2017/2/20,3,17.6,6.1,11.8
2017/2/21,0,10.4,3.3,6.2
2017/2/22,5,15.1,1.1,7
2017/2/23,22,15.2,7.3,10.3
2017/2/24,0,10.5,2.7,6.4
2017/2/25,0,10.2,1.1,5.8
2017/2/26,0,12.2,3.7,7.8
2017/2/27,0,12.8,3,7.6
2017/2/28,0,12.8,1.6,6.7
2017/3/1,0,13.4,2.6,7.8
2017/3/2,4,11.7,6.3,8.1
2017/3/3,0,13.9,3.1,7.7
2017/3/4,0,15.6,5,9.7
2017/3/5,0,14.6,5.1,9.9
2017/3/6,0,14.1,5.2,9.7
2017/3/7,0,10.1,4.2,6.5
2017/3/8,0.5,8.9,3.6,5.5
2017/3/9,0,11.2,4,7.6
2017/3/10,0,13.8,5.6,10.5
2017/3/11,0,15.1,2,8.5
2017/3/12,0,16.1,3.9,10
2017/3/13,0,12.5,9.3,10.5
2017/3/14,0,14.7,7.3,10.6
2017/3/15,0,12.1,4.8,7.8
2017/3/16,0,14,2.8,8.2
2017/3/17,0,16,3.9,9.1
2017/3/18,0,15.3,4.5,9.7
2017/3/19,0,18.4,5.1,11
2017/3/20,8.5,18,6.3,11.1
2017/3/21,8,13.4,8.1,10.1
2017/3/22,0,13.9,4.2,8.9
2017/3/23,0,12.8,6.7,9.3
2017/3/24,0,14.5,4.5,9.5
2017/3/25,1,10.6,6.5,7.8
2017/3/26,4.5,13.8,6.4,9.4
2017/3/27,4,11.5,6.5,8.7
2017/3/28,0,14.1,5.1,9.1
2017/3/29,1,15.3,7,11
2017/3/30,1.5,20.1,10.1,14.1
2017/3/31,28,13.7,5.5,8.8
2017/4/1,0,14.9,5.1,9.2
2017/4/2,1,13.6,4.8,8.4
2017/4/3,0,16.2,4.3,10.7
2017/4/4,0,20.8,6.7,13.7
2017/4/5,0,20.2,11.6,16.2
2017/4/6,11,21.7,13.5,17.6
2017/4/7,23.5,18.9,15.2,16.9
2017/4/8,4.5,20.3,15.1,17.4
2017/4/9,0.5,19.3,13.7,16.7
2017/4/10,9.5,14,10.2,11.9
2017/4/11,2.5,15.4,10.7,13.2
2017/4/12,0,18.3,9.7,13.7
2017/4/13,0,19,7.4,13.7
2017/4/14,0,23.8,10.1,17.5
2017/4/15,7,25.4,15.9,19.4
2017/4/16,0,25.1,14.7,19.7
2017/4/17,45.5,22.3,17,19.4
2017/4/18,0,21,14.8,17.6
2017/4/19,0.5,19.5,11.9,16.3
2017/4/20,0,19,9.7,14.3
2017/4/21,0,19.4,12.9,15.8
2017/4/22,0,23.3,13.1,17.2
2017/4/23,0,22.1,8.7,15.1
2017/4/24,0,22.4,9.9,16.8
2017/4/25,0,24.5,13.6,19.1
2017/4/26,15.5,19.4,14,15.8
2017/4/27,0,19.2,11.9,15.2
2017/4/28,0,20.8,9.1,15.2
2017/4/29,0,21.9,12.4,17.2
2017/4/30,0,27,12.6,20.2
2017/5/1,0,23.4,14.8,19.3
2017/5/2,0,24.9,13.2,18.9
2017/5/3,0,25.5,15.4,19.9
2017/5/4,0,25,16.2,20.8
2017/5/5,0,26.3,17.8,21.6
2017/5/6,5.5,22.9,17.2,20.1
2017/5/7,0,24.9,14.8,19.4
2017/5/8,0,25.4,13.9,20.1
2017/5/9,13.5,19.9,14.8,17.3
2017/5/10,0,21.6,14.6,17.6
2017/5/11,0,26.6,14.8,21.3
2017/5/12,17.5,25.1,16.2,20.1
2017/5/13,9,21.5,15.5,18
2017/5/14,0,26.5,15.8,20.5
2017/5/15,0,22.3,14.4,18.5
2017/5/16,0,20.1,13.1,16.8
2017/5/17,0,22.9,14.2,18.2
2017/5/18,0,24.7,13.2,18.8
2017/5/19,0,27.2,14.5,21.4
2017/5/20,0,27.7,16.5,22.3
2017/5/21,0,26.4,17.8,21.3
2017/5/22,0,27.8,15.5,21.7
2017/5/23,0,27.3,16.5,21.8
2017/5/24,25,21.2,18.8,20
2017/5/25,23,25.4,18.1,20.6
2017/5/26,0,24.3,15.6,20
2017/5/27,0,25.8,12.5,18.6
2017/5/28,0,26.1,14,20.2
2017/5/29,0,28,17.2,23.2
2017/5/30,0,30.2,18.7,24.2
2017/5/31,0,27,19.8,22.6
2017/6/1,0,27.9,18.1,23.2
2017/6/2,0,26.4,17.9,22.3
2017/6/3,0,26.9,14.1,20.5
2017/6/4,0,26.7,15.3,21.1
2017/6/5,0,29.5,15.1,21.3
2017/6/6,0,26.7,17.2,21.9
2017/6/7,38,20.9,18.3,19.1
2017/6/8,0,24,17.6,20.5
2017/6/9,0,26.6,16.1,21.2
2017/6/10,0,27.5,16.8,23
2017/6/11,1,25.2,19.1,21.5
2017/6/12,0,25.6,17,20.9
2017/6/13,0,25.4,15.8,20.2
2017/6/14,0,26.7,15,21.1
2017/6/15,0,29,16.7,23.1
2017/6/16,0,27.2,18.5,23.2
2017/6/17,0,28,18.9,23.2
2017/6/18,0,29.1,19.8,24
2017/6/19,0,30.2,19.9,25.2
2017/6/20,14.5,28.4,19.9,23.7
2017/6/21,11,26.1,20,21.8
2017/6/22,0,26.2,19.5,22
2017/6/23,0,29,18.4,23.2
2017/6/24,52.5,27.1,21.1,22.9
2017/6/25,16.5,25.1,20.6,22.7
2017/6/26,1,26.2,21.4,23.2
2017/6/27,3,28,21,23.4
2017/6/28,20,26.9,20.9,23.2
2017/6/29,7.5,27.9,22.1,24.6
2017/6/30,9,32.1,22.8,27.2
2017/7/1,0,33,25.2,28.9
2017/7/2,0,34.6,25.5,29.2
2017/7/3,0,34.6,25.6,29.8
2017/7/4,21.5,30.2,24.2,27.1
2017/7/5,15.5,29.8,23.2,25.5
2017/7/6,2,28.6,23.4,25.2
2017/7/7,19.5,27.3,22.9,24.7
2017/7/8,1,30.3,23.8,26.6
2017/7/9,0,30.9,24.8,27.8
2017/7/10,0,33.4,25.4,28.7
2017/7/11,0,35,26.6,29.5
2017/7/12,13,31.7,24.6,27.7
2017/7/13,0,32,24.7,28.3
2017/7/14,0,32.3,24,27.8
2017/7/15,0,32.3,24,28.2
2017/7/16,0,33.3,24.8,28.8
2017/7/17,0,32.6,26,29.4
2017/7/18,11,31.1,23.9,27.4
2017/7/19,0.5,32.1,25,27.9
2017/7/20,0.5,33.3,24.9,28.3
2017/7/21,0,34.2,25,29.4
2017/7/22,0,34,25.6,29.5
2017/7/23,0,32.9,26.3,29.4
2017/7/24,0,33.2,26.9,29.6
2017/7/25,0,34,27.5,29.8
2017/7/26,34,33.9,26,29.3
2017/7/27,0,33.7,27,29.9
2017/7/28,0,34.4,27.4,30.1
2017/7/29,0,33.6,26.7,29.8
2017/7/30,0,34.3,27.1,30.5
2017/7/31,0,34.8,27.1,30.2
2017/8/1,0,34.6,26.5,30.1
2017/8/2,0,36.9,26.8,30.6
2017/8/3,0,34.2,25.6,29.9
2017/8/4,0,36.5,27.5,31.3
2017/8/5,0.5,37.2,27.4,30.7
2017/8/6,2,33.7,27.1,29.2
2017/8/7,56,28.8,24.6,26.5
2017/8/8,0,32.9,25.4,28.9
2017/8/9,1,31.7,26,28.5
2017/8/10,0,34.8,26.5,30.2
2017/8/11,0.5,32,25.7,28.6
2017/8/12,0,33.6,24.1,28.3
2017/8/13,0,32.4,24.3,27.9
2017/8/14,0,30.8,24,26.9
2017/8/15,14.5,30.2,24.9,27.4
2017/8/16,0,30.6,25.8,27.7
2017/8/17,0.5,34.2,25.2,28.8
2017/8/18,0,32,25.5,28.1
2017/8/19,0,33,24.3,28.2
2017/8/20,0,33.1,23.9,28.5
2017/8/21,0.5,33.6,24.3,28.4
2017/8/22,0,34.6,26.2,30
2017/8/23,0,34.6,27.2,30.5
2017/8/24,0,35.1,26.4,30.5
2017/8/25,0,34.6,27.7,30.4
2017/8/26,29,29.1,23,25.6
2017/8/27,0,32.8,21.6,27.2
2017/8/28,0,32.7,25.1,28.3
2017/8/29,0,33.2,24.8,28.6
2017/8/30,0,33.2,26.1,28.5
2017/8/31,0,32.6,24.4,28
2017/9/1,0,30.5,21.8,26
2017/9/2,0,31.1,19.9,25
2017/9/3,0,32,20.9,25.4
2017/9/4,0,27.4,22.1,24.6
2017/9/5,8.5,26.3,21.1,23.5
2017/9/6,0.5,29.5,22.8,25.9
2017/9/7,16,29.1,23.9,25.9
2017/9/8,0,30.9,21.1,25.2
2017/9/9,0,30.8,20,24.7
2017/9/10,0,32.2,20.6,25.8
2017/9/11,0.5,30,22.1,26.8
2017/9/12,53.5,29.6,22.9,25.7
2017/9/13,0,28.6,21.9,24.5
2017/9/14,0,29,20.2,24.2
2017/9/15,0,24.5,22.1,23.2
2017/9/16,7,23.4,20,21.3
2017/9/17,187.5,25,21.1,22.3
2017/9/18,0,27.4,20.1,23.1
2017/9/19,0,27.4,19,23.2
2017/9/20,0,28,21.5,24
2017/9/21,0,26.9,20.4,22.9
2017/9/22,6,22.2,19.9,21
2017/9/23,0,25.6,20,22.3
2017/9/24,0,25.5,18.1,21.4
2017/9/25,0,28.1,17.6,22.3
2017/9/26,0,29.7,18.7,23.9
2017/9/27,4,26.7,22.2,23.6
2017/9/28,4.5,26.7,16.7,22.5
2017/9/29,0,25.6,15.1,20.1
2017/9/30,0,26.9,16.6,20.7
2017/10/1,0,25.3,13.9,20.2
2017/10/2,15.5,23.6,19,21.3
2017/10/3,0.5,28.1,20.4,23.7
2017/10/4,0,24,16.3,20.4
2017/10/5,9.5,24.5,16.8,20
2017/10/6,16,21.6,17.4,19.2
2017/10/7,0,25,18.9,21.2
2017/10/8,0,27.9,18.2,22.7
2017/10/9,0,28.3,19.1,23.2
2017/10/10,0,28.3,19.5,23.2
2017/10/11,0,28.4,19.4,23.3
2017/10/12,1,27.1,21,23.4
2017/10/13,2,22.5,18.6,20.3
2017/10/14,1,22.4,17.5,19.9
2017/10/15,30.5,18.6,16.6,17.3
2017/10/16,20.5,17.3,15.9,16.6
2017/10/17,15,17.8,14.1,16.1
2017/10/18,10.5,20.4,13.8,16.5
2017/10/19,19.5,18.5,14,16.3
2017/10/20,7,20.2,15.6,17.8
2017/10/21,37,19.5,16.1,17.3
2017/10/22,81,19.7,16.9,18.2
2017/10/23,0,20,14,16.8
2017/10/24,0,20,11.3,15.4
2017/10/25,0,20.1,9.9,14.4
2017/10/26,0,22.3,10.4,15.8
2017/10/27,0,24.5,12.4,18.4
2017/10/28,26,19.8,16.7,18
2017/10/29,78,19.5,15.2,17.8
2017/10/30,0,18.2,9,14.5
2017/10/31,0,18.9,7.6,12.5
2017/11/1,0,21,8.9,14.6
2017/11/2,0,22.3,12,16.8
2017/11/3,0,21.6,13.4,17.1
2017/11/4,0,19.2,10,15.1
2017/11/5,0,18.3,7,11.9
2017/11/6,0,20.8,9.1,14.3
2017/11/7,0,22,11.9,17
2017/11/8,8.5,19.3,15.1,17.2
2017/11/9,0,20.1,11.3,15.3
2017/11/10,0,21.7,8.8,15.5
2017/11/11,4.5,21.7,9.9,15.6
2017/11/12,0,17.8,7.6,12
2017/11/13,0,20.3,7.6,14
2017/11/14,8.5,18.6,11.4,14.7
2017/11/15,0,15.6,9.6,12.3
2017/11/16,0,13.8,6.3,11
2017/11/17,0.5,13.3,5.5,9.8
2017/11/18,3,15.3,9.6,11.6
2017/11/19,0,12.1,6,8.7
2017/11/20,1,11.3,5.5,7.3
2017/11/21,0,14.8,4.3,8.8
2017/11/22,15.5,11.3,5.9,9.4
2017/11/23,0,13.1,5.1,10.1
2017/11/24,0,11.6,4.8,9.5
2017/11/25,0,12.4,7.1,9.8
2017/11/26,1,13.5,7.4,10.9
2017/11/27,0,17.3,7,11.7
2017/11/28,0,18.9,8,13
2017/11/29,8,15.2,11.8,13.8
2017/11/30,0,16.1,9.1,12.9
2017/12/1,0,11,5.6,8.5
2017/12/2,0,12.4,2.7,7.1
2017/12/3,0,14.8,5.8,9.6
2017/12/4,0.5,11.9,4.9,8.6
2017/12/5,0,10.1,2.6,6.4
2017/12/6,0,9.6,1.5,5.1
2017/12/7,0,13.4,3.5,8.4
2017/12/8,8,9.2,4.1,6.9
2017/12/9,0,10.9,3.2,7.1
2017/12/10,3.5,14.2,5.3,9.9
2017/12/11,0,12,4.4,8.3
2017/12/12,0,5,2.1,3.5
2017/12/13,0,7.6,0.6,4
2017/12/14,0,10.2,0.2,5.3
2017/12/15,0,12.2,2.8,7.2
2017/12/16,0,10.3,4.8,8.1
2017/12/17,0,6.3,1.8,3.9
2017/12/18,0,9.1,0.7,4.7
2017/12/19,0,11.8,3,7.1
2017/12/20,0,9.7,1.2,4.8
2017/12/21,0,11.1,1.6,5.5
2017/12/22,0,11.7,3.2,7.2
2017/12/23,0,12.1,4.8,8
2017/12/24,14.5,13.7,4.8,9.9
2017/12/25,0,11.8,3,7.9
2017/12/26,0,9.1,1.8,6.3
2017/12/27,0,7.7,1.3,4.9
2017/12/28,0,9.5,0,4.4
2017/12/29,0,9.9,3.3,6.5
2017/12/30,0,11.9,4.2,7.3
2017/12/31,2,10.9,3.5,7.5
2018/1/1,0,9.2,2.1,5
2018/1/2,0,10,1,4.9
2018/1/3,0,9.2,2,6
2018/1/4,0,9.4,0,4.5
2018/1/5,1.5,7.7,3.6,5.1
2018/1/6,0.5,10,4.2,7.3
2018/1/7,0,10.2,2.1,6.1
2018/1/8,25.5,11.2,6,8.4
2018/1/9,1,11.3,3.6,6.7
2018/1/10,6,6.1,2.5,4.2
2018/1/11,0,3.8,0.6,1.8
2018/1/12,0,4.5,-0.7,1.4
2018/1/13,0,6.5,-2,2.3
2018/1/14,0,8.1,-0.4,3.4
2018/1/15,0,10.2,0.5,5.7
2018/1/16,2.5,15.6,3.2,10.3
2018/1/17,17,14.4,9,12.3
2018/1/18,0,14.1,5.6,9.7
2018/1/19,0,14.4,5.6,9.1
2018/1/20,0,13.2,4.4,7.7
2018/1/21,0,12.2,3.1,7.2
2018/1/22,8.5,6.9,2,4.5
2018/1/23,0,9.3,2,5.5
2018/1/24,0,2.7,-1.2,0.5
2018/1/25,0,4.2,-2.1,0.9
2018/1/26,0,4.7,0,1.9
2018/1/27,0,7.5,-2.3,2.2
2018/1/28,0.5,6.2,0.8,3.7
2018/1/29,0,5.9,-0.7,2.8
2018/1/30,0,5.2,-1,1.7
2018/1/31,0,8.3,-1.3,3.3
2018/2/1,4,4.8,0.6,2.6
2018/2/2,0,8.9,-0.6,4
2018/2/3,0.5,8,3.4,5.1
2018/2/4,0,3.7,0.2,1.7
2018/2/5,0,3.1,-0.9,0.8
2018/2/6,0,3.4,-0.9,0.9
2018/2/7,0,4.3,-2,1
2018/2/8,0,7.2,-2.4,1.9
2018/2/9,0,12.1,-1.7,4.8
2018/2/10,14,8,5.7,6.8
2018/2/11,0,6.4,2,3.9
2018/2/12,0,5.4,1.2,2.8
2018/2/13,0,6.7,0.5,3.5
2018/2/14,0,13.2,-0.8,6.6
2018/2/15,2,11.3,4.5,8.1
2018/2/16,0,9.4,2.5,6.3
2018/2/17,0,11.3,2.6,6.9
2018/2/18,0,9.8,0.2,4.9
2018/2/19,0,9.1,4.3,6.8
2018/2/20,0,14.8,1.8,7.7
2018/2/21,0,12.7,5.9,8.5
2018/2/22,0,10.7,2.3,6.2
2018/2/23,0,11.2,2.1,6.3
2018/2/24,0,14.4,2.2,8.2
2018/2/25,3.5,12.8,6.7,8.6
2018/2/26,0,15.1,4.1,8.6
2018/2/27,0,15.3,3.2,8.8
2018/2/28,2.5,18.9,4.5,11.5
2018/3/1,9.5,16.5,8.3,11.1
2018/3/2,0,12.4,3.2,7.7
2018/3/3,0,14.3,3.8,9.4
2018/3/4,0,20.7,6.4,13.8
2018/3/5,55.5,19.6,7.8,12.7
2018/3/6,0,13.9,5.7,9
2018/3/7,0,14.3,2.9,8.7
